position	identifier	name
68	DB00181	Baclofen
69	DB00182	Amphetamine
70	DB00183	Pentagastrin
71	DB00184	Nicotine
72	DB00185	Cevimeline
73	DB00186	Lorazepam
74	DB00187	Esmolol
75	DB00188	Bortezomib
76	DB00189	Ethchlorvynol
77	DB00190	Carbidopa
78	DB00191	Phentermine
79	DB00192	Indecainide
80	DB00193	Tramadol
81	DB00194	Vidarabine
82	DB00195	Betaxolol
83	DB00196	Fluconazole
84	DB00198	Oseltamivir
85	DB00199	Erythromycin
86	DB00200	Hydroxocobalamin
87	DB00201	Caffeine
88	DB00202	Succinylcholine
89	DB00203	Sildenafil
90	DB00204	Dofetilide
91	DB00205	Pyrimethamine
92	DB00206	Reserpine
93	DB00207	Azithromycin
94	DB00208	Ticlopidine
95	DB00209	Trospium
96	DB00210	Adapalene
97	DB00211	Midodrine
98	DB00212	Remikiren
99	DB00213	Pantoprazole
100	DB00214	Torasemide
101	DB00215	Citalopram
102	DB00216	Eletriptan
103	DB00217	Bethanidine
104	DB00218	Moxifloxacin
105	DB00219	Oxyphenonium
106	DB00220	Nelfinavir
107	DB00221	Isoetarine
108	DB00222	Glimepiride
109	DB00223	Diflorasone
110	DB00224	Indinavir
111	DB00225	Gadodiamide
112	DB00226	Guanadrel
113	DB00227	Lovastatin
114	DB00228	Enflurane
115	DB00229	Cefotiam
116	DB00230	Pregabalin
117	DB00231	Temazepam
118	DB00232	Methyclothiazide
119	DB00233	Aminosalicylic Acid
120	DB00234	Reboxetine
121	DB00235	Milrinone
122	DB00236	Pipobroman
123	DB00237	Butabarbital
124	DB00238	Nevirapine
125	DB00239	Oxiconazole
126	DB00240	Alclometasone
127	DB00241	Butalbital
128	DB00242	Cladribine
129	DB00243	Ranolazine
130	DB00244	Mesalazine
131	DB00245	Benzatropine
132	DB00246	Ziprasidone
133	DB00247	Methysergide
134	DB00248	Cabergoline
135	DB00249	Idoxuridine
136	DB00250	Dapsone
137	DB00251	Terconazole
138	DB00252	Phenytoin
139	DB00253	Medrysone
140	DB00254	Doxycycline
141	DB00255	Diethylstilbestrol
142	DB00256	Lymecycline
143	DB00257	Clotrimazole
144	DB00258	Calcium Acetate
145	DB00259	Sulfanilamide
146	DB00260	Cycloserine
147	DB00261	Anagrelide
148	DB00262	Carmustine
149	DB00263	Sulfisoxazole
150	DB00264	Metoprolol
151	DB00265	Crotamiton
152	DB00266	Dicoumarol
153	DB00267	Cefmenoxime
154	DB00268	Ropinirole
155	DB00270	Isradipine
156	DB00271	Diatrizoate
157	DB00272	Betazole
158	DB00273	Topiramate
159	DB00274	Cefmetazole
160	DB00275	Olmesartan
161	DB00276	Amsacrine
162	DB00277	Theophylline
163	DB00278	Argatroban
164	DB00279	Liothyronine
165	DB00280	Disopyramide
166	DB00281	Lidocaine
167	DB00282	Pamidronate
168	DB00283	Clemastine
169	DB00284	Acarbose
170	DB00285	Venlafaxine
171	DB00286	Conjugated Estrogens
172	DB00287	Travoprost
173	DB00288	Amcinonide
174	DB00289	Atomoxetine
175	DB00290	Bleomycin
176	DB00291	Chlorambucil
177	DB00292	Etomidate
178	DB00293	Raltitrexed
179	DB00294	Etonogestrel
180	DB00295	Morphine
181	DB00296	Ropivacaine
182	DB00297	Bupivacaine
183	DB00298	Dapiprazole
184	DB00299	Penciclovir
185	DB00300	Tenofovir
186	DB00301	Flucloxacillin
187	DB00302	Tranexamic Acid
188	DB00303	Ertapenem
189	DB00304	Desogestrel
190	DB00305	Mitomycin
191	DB00306	Talbutal
192	DB00307	Bexarotene
193	DB00308	Ibutilide
194	DB00309	Vindesine
195	DB00310	Chlorthalidone
196	DB00312	Pentobarbital
197	DB00313	Valproic Acid
198	DB00314	Capreomycin
199	DB00315	Zolmitriptan
200	DB00316	Acetaminophen
201	DB00317	Gefitinib
202	DB00318	Codeine
203	DB00319	Piperacillin
204	DB00320	Dihydroergotamine
205	DB00321	Amitriptyline
206	DB00322	Floxuridine
207	DB00323	Tolcapone
208	DB00324	Fluorometholone
209	DB00325	Nitroprusside
210	DB00326	Calcium Gluceptate
211	DB00327	Hydromorphone
212	DB00328	Indomethacin
213	DB00330	Ethambutol
214	DB00331	Metformin
215	DB00332	Ipratropium bromide
216	DB00333	Methadone
217	DB00334	Olanzapine
218	DB00335	Atenolol
219	DB00336	Nitrofural
220	DB00337	Pimecrolimus
221	DB00338	Omeprazole
222	DB00339	Pyrazinamide
223	DB00340	Metixene
224	DB00341	Cetirizine
225	DB00343	Diltiazem
226	DB00344	Protriptyline
227	DB00345	Aminohippurate
228	DB00346	Alfuzosin
229	DB00347	Trimethadione
230	DB00348	Nitisinone
231	DB00349	Clobazam
232	DB00350	Minoxidil
233	DB00351	Megestrol acetate
234	DB00352	Tioguanine
235	DB00353	Methylergometrine
236	DB00354	Buclizine
237	DB00355	Aztreonam
238	DB00356	Chlorzoxazone
239	DB00357	Aminoglutethimide
240	DB00358	Mefloquine
241	DB00359	Sulfadiazine
242	DB00360	Tetrahydrobiopterin
243	DB00361	Vinorelbine
244	DB00362	Anidulafungin
245	DB00363	Clozapine
246	DB00364	Sucralfate
247	DB00366	Doxylamine
248	DB00367	Levonorgestrel
249	DB00368	Norepinephrine
250	DB00369	Cidofovir
251	DB00370	Mirtazapine
252	DB00371	Meprobamate
253	DB00373	Timolol
254	DB00374	Treprostinil
255	DB00375	Colestipol
256	DB00376	Trihexyphenidyl
257	DB00377	Palonosetron
258	DB00378	Dydrogesterone
259	DB00379	Mexiletine
260	DB00380	Dexrazoxane
261	DB00381	Amlodipine
262	DB00383	Oxyphencyclimine
263	DB00384	Triamterene
264	DB00385	Valrubicin
265	DB00387	Procyclidine
266	DB00388	Phenylephrine
267	DB00389	Carbimazole
268	DB00390	Digoxin
269	DB00391	Sulpiride
270	DB00392	Ethopropazine
271	DB00393	Nimodipine
272	DB00394	Beclomethasone
273	DB00395	Carisoprodol
274	DB00396	Progesterone
275	DB00397	Phenylpropanolamine
276	DB00398	Sorafenib
277	DB00399	Zoledronate
278	DB00400	Griseofulvin
279	DB00401	Nisoldipine
280	DB00402	Eszopiclone
281	DB00403	Ceruletide
282	DB00404	Alprazolam
283	DB00405	Dexbrompheniramine
284	DB00406	Gentian Violet
285	DB00407	Ardeparin
286	DB00408	Loxapine
287	DB00409	Remoxipride
288	DB00410	Mupirocin
289	DB00411	Carbachol
290	DB00412	Rosiglitazone
291	DB00413	Pramipexole
292	DB00415	Ampicillin
293	DB00417	Penicillin V
294	DB00418	Secobarbital
295	DB00419	Miglustat
296	DB00420	Promazine
297	DB00421	Spironolactone
298	DB00422	Methylphenidate
299	DB00423	Methocarbamol
300	DB00424	Hyoscyamine
301	DB00425	Zolpidem
302	DB00426	Famciclovir
303	DB00427	Triprolidine
304	DB00428	Streptozocin
305	DB00429	Carboprost Tromethamine
306	DB00430	Cefpiramide
307	DB00431	Lindane
308	DB00432	Trifluridine
309	DB00433	Prochlorperazine
310	DB00434	Cyproheptadine
311	DB00435	Nitric Oxide
312	DB00436	Bendroflumethiazide
313	DB00437	Allopurinol
314	DB00438	Ceftazidime
315	DB00440	Trimethoprim
316	DB00441	Gemcitabine
317	DB00442	Entecavir
318	DB00443	Betamethasone
319	DB00444	Teniposide
320	DB00445	Epirubicin
321	DB00446	Chloramphenicol
322	DB00448	Lansoprazole
323	DB00449	Dipivefrin
324	DB00450	Droperidol
325	DB00451	Levothyroxine
326	DB00452	Framycetin
327	DB00453	Clomocycline
328	DB00454	Pethidine
329	DB00455	Loratadine
330	DB00456	Cefalotin
331	DB00457	Prazosin
332	DB00458	Imipramine
333	DB00459	Acitretin
334	DB00460	Verteporfin
335	DB00461	Nabumetone
336	DB00462	Methylscopolamine bromide
337	DB00464	Sodium Tetradecyl Sulfate
338	DB00465	Ketorolac
339	DB00467	Enoxacin
340	DB00468	Quinine
341	DB00469	Tenoxicam
342	DB00470	Dronabinol
343	DB00471	Montelukast
344	DB00472	Fluoxetine
345	DB00473	Hexylcaine
346	DB00474	Methohexital
347	DB00475	Chlordiazepoxide
348	DB00476	Duloxetine
349	DB00477	Chlorpromazine
350	DB00478	Rimantadine
351	DB00479	Amikacin
352	DB00480	Lenalidomide
353	DB00481	Raloxifene
354	DB00482	Celecoxib
355	DB00483	Gallamine Triethiodide
356	DB00484	Brimonidine
357	DB00485	Dicloxacillin
358	DB00486	Nabilone
359	DB00487	Pefloxacin
360	DB00488	Altretamine
361	DB00489	Sotalol
362	DB00490	Buspirone
363	DB00491	Miglitol
364	DB00492	Fosinopril
365	DB00493	Cefotaxime
366	DB00494	Entacapone
367	DB00495	Zidovudine
368	DB00496	Darifenacin
369	DB00497	Oxycodone
370	DB00498	Phenindione
371	DB00499	Flutamide
372	DB00500	Tolmetin
373	DB00501	Cimetidine
374	DB00502	Haloperidol
375	DB00503	Ritonavir
376	DB00504	Levallorphan
377	DB00507	Nitazoxanide
378	DB00508	Triflupromazine
379	DB00509	Dextrothyroxine
380	DB00511	Acetyldigitoxin
381	DB00512	Vancomycin
382	DB00513	Aminocaproic Acid
383	DB00514	Dextromethorphan
384	DB00515	Cisplatin
385	DB00516	Bentoquatam
386	DB00517	Anisotropine Methylbromide
387	DB00518	Albendazole
388	DB00519	Trandolapril
389	DB00520	Caspofungin
390	DB00521	Carteolol
391	DB00523	Alitretinoin
392	DB00524	Metolazone
393	DB00525	Tolnaftate
394	DB00526	Oxaliplatin
395	DB00527	Cinchocaine
396	DB00528	Lercanidipine
397	DB00529	Foscarnet
398	DB00530	Erlotinib
399	DB00531	Cyclophosphamide
400	DB00534	Chlormerodrin
401	DB00535	Cefdinir
402	DB00536	Guanidine
403	DB00537	Ciprofloxacin
404	DB00538	Gadoversetamide
405	DB00539	Toremifene
406	DB00540	Nortriptyline
407	DB00541	Vincristine
408	DB00542	Benazepril
409	DB00543	Amoxapine
410	DB00544	Fluorouracil
411	DB00545	Pyridostigmine
412	DB00546	Adinazolam
413	DB00547	Desoximetasone
414	DB00548	Azelaic Acid
415	DB00549	Zafirlukast
416	DB00550	Propylthiouracil
417	DB00551	Acetohydroxamic Acid
418	DB00552	Pentostatin
419	DB00553	Methoxsalen
420	DB00554	Piroxicam
421	DB00555	Lamotrigine
422	DB00556	Perflutren
423	DB00557	Hydroxyzine
424	DB00558	Zanamivir
425	DB00559	Bosentan
426	DB00560	Tigecycline
427	DB00561	Doxapram
428	DB00562	Benzthiazide
429	DB00563	Methotrexate
430	DB00564	Carbamazepine
431	DB00565	Cisatracurium Besylate
432	DB00566	Succimer
433	DB00567	Cephalexin
434	DB00568	Cinnarizine
435	DB00569	Fondaparinux sodium
436	DB00570	Vinblastine
437	DB00571	Propranolol
438	DB00572	Atropine
439	DB00573	Fenoprofen
440	DB00575	Clonidine
441	DB00576	Sulfamethizole
442	DB00577	Valaciclovir
443	DB00578	Carbenicillin
444	DB00579	Mazindol
445	DB00581	Lactulose
446	DB00582	Voriconazole
447	DB00583	L-Carnitine
448	DB00584	Enalapril
449	DB00585	Nizatidine
450	DB00586	Diclofenac
451	DB00587	Cinalukast
452	DB00588	Fluticasone Propionate
453	DB00589	Lisuride
454	DB00590	Doxazosin
455	DB00591	Fluocinolone Acetonide
456	DB00592	Piperazine
457	DB00593	Ethosuximide
458	DB00594	Amiloride
459	DB00595	Oxytetracycline
460	DB00596	Halobetasol Propionate
461	DB00597	Gadoteridol
462	DB00598	Labetalol
463	DB00599	Thiopental
464	DB00600	Monobenzone
465	DB00601	Linezolid
466	DB00602	Ivermectin
467	DB00603	Medroxyprogesterone Acetate
468	DB00604	Cisapride
469	DB00605	Sulindac
470	DB00606	Cyclothiazide
471	DB00607	Nafcillin
472	DB00608	Chloroquine
473	DB00609	Ethionamide
474	DB00610	Metaraminol
475	DB00611	Butorphanol
476	DB00612	Bisoprolol
477	DB00613	Amodiaquine
478	DB00614	Furazolidone
479	DB00615	Rifabutin
480	DB00616	Candoxatril
481	DB00617	Paramethadione
482	DB00618	Demeclocycline
483	DB00619	Imatinib
484	DB00620	Triamcinolone
485	DB00621	Oxandrolone
486	DB00622	Nicardipine
487	DB00623	Fluphenazine
488	DB00624	Testosterone
489	DB00625	Efavirenz
490	DB00626	Bacitracin
491	DB00627	Niacin
492	DB00628	Clorazepate
493	DB00629	Guanabenz
494	DB00630	Alendronate
495	DB00631	Clofarabine
496	DB00632	Docosanol
497	DB00633	Dexmedetomidine
498	DB00634	Sulfacetamide
499	DB00635	Prednisone
500	DB00636	Clofibrate
501	DB00637	Astemizole
502	DB00638	Inulin
503	DB00639	Butoconazole
504	DB00640	Adenosine
505	DB00641	Simvastatin
506	DB00642	Pemetrexed
507	DB00643	Mebendazole
508	DB00644	Gonadorelin
509	DB00645	Dyclonine
510	DB00646	Nystatin
511	DB00647	Dextropropoxyphene
512	DB00648	Mitotane
513	DB00649	Stavudine
514	DB00650	Leucovorin
515	DB00651	Dyphylline
516	DB00652	Pentazocine
517	DB00653	Magnesium Sulfate
518	DB00654	Latanoprost
519	DB00655	Estrone
520	DB00656	Trazodone
521	DB00657	Mecamylamine
522	DB00658	Sevelamer
523	DB00659	Acamprosate
524	DB00660	Metaxalone
525	DB00661	Verapamil
526	DB00662	Trimethobenzamide
527	DB00663	Flumethasone Pivalate
528	DB00664	Sulfametopyrazine
529	DB00665	Nilutamide
530	DB00666	Nafarelin
531	DB00667	Histamine Phosphate
532	DB00668	Epinephrine
533	DB00669	Sumatriptan
534	DB00670	Pirenzepine
535	DB00671	Cefixime
536	DB00672	Chlorpropamide
537	DB00673	Aprepitant
538	DB00674	Galantamine
539	DB00675	Tamoxifen
540	DB00676	Benzyl Benzoate
541	DB00677	Isoflurophate
542	DB00678	Losartan
543	DB00679	Thioridazine
544	DB00680	Moricizine
545	DB00681	Amphotericin B
546	DB00682	Warfarin
547	DB00683	Midazolam
548	DB00684	Tobramycin
549	DB00685	Trovafloxacin
550	DB00686	Pentosan Polysulfate
551	DB00687	Fludrocortisone
552	DB00688	Mycophenolate mofetil
553	DB00689	Cephaloglycin
554	DB00690	Flurazepam
555	DB00691	Moexipril
556	DB00692	Phentolamine
557	DB00693	Fluorescein
558	DB00694	Daunorubicin
559	DB00695	Furosemide
560	DB00696	Ergotamine
561	DB00697	Tizanidine
562	DB00698	Nitrofurantoin
563	DB00699	Nicergoline
564	DB00700	Eplerenone
565	DB00701	Amprenavir
566	DB00703	Methazolamide
567	DB00704	Naltrexone
568	DB00705	Delavirdine
569	DB00706	Tamsulosin
570	DB00707	Porfimer
571	DB00708	Sufentanil
572	DB00709	Lamivudine
573	DB00710	Ibandronate
574	DB00711	Diethylcarbamazine
575	DB00712	Flurbiprofen
576	DB00713	Oxacillin
577	DB00714	Apomorphine
578	DB00715	Paroxetine
579	DB00716	Nedocromil
580	DB00717	Norethindrone
581	DB00718	Adefovir Dipivoxil
582	DB00719	Azatadine
583	DB00720	Clodronate
584	DB00721	Procaine
585	DB00722	Lisinopril
586	DB00723	Methoxamine
587	DB00724	Imiquimod
588	DB00725	Homatropine Methylbromide
589	DB00726	Trimipramine
590	DB00727	Nitroglycerin
591	DB00728	Rocuronium
592	DB00729	Diphemanil Methylsulfate
593	DB00730	Thiabendazole
594	DB00731	Nateglinide
595	DB00732	Atracurium
596	DB00733	Pralidoxime
597	DB00734	Risperidone
598	DB00735	Naftifine
599	DB00736	Esomeprazole
600	DB00737	Meclizine
601	DB00738	Pentamidine
602	DB00739	Hetacillin
603	DB00740	Riluzole
604	DB00741	Hydrocortisone
605	DB00742	Mannitol
606	DB00743	Gadobenate Dimeglumine
607	DB00744	Zileuton
608	DB00745	Modafinil
609	DB00746	Deferoxamine
610	DB00747	Scopolamine
611	DB00748	Carbinoxamine
612	DB00749	Etodolac
613	DB00750	Prilocaine
614	DB00751	Epinastine
615	DB00752	Tranylcypromine
616	DB00753	Isoflurane
617	DB00754	Ethotoin
618	DB00755	Tretinoin
619	DB00756	Hexachlorophene
620	DB00757	Dolasetron
621	DB00758	Clopidogrel
622	DB00759	Tetracycline
623	DB00760	Meropenem
624	DB00761	Potassium Chloride
625	DB00762	Irinotecan
626	DB00763	Methimazole
627	DB00764	Mometasone
628	DB00765	Metyrosine
629	DB00766	Clavulanate
630	DB00768	Olopatadine
631	DB00769	Hydrocortamate
632	DB00770	Alprostadil
633	DB00771	Clidinium
634	DB00772	Malathion
635	DB00773	Etoposide
636	DB00774	Hydroflumethiazide
637	DB00775	Tirofiban
638	DB00776	Oxcarbazepine
639	DB00777	Propiomazine
640	DB00778	Roxithromycin
641	DB00779	Nalidixic Acid
642	DB00780	Phenelzine
643	DB00781	Polymyxin B Sulfate
644	DB00782	Propantheline
645	DB00783	Estradiol
646	DB00784	Mefenamic acid
647	DB00786	Marimastat
648	DB00787	Aciclovir
649	DB00788	Naproxen
650	DB00789	Gadopentetate dimeglumine
651	DB00790	Perindopril
652	DB00791	Uracil mustard
653	DB00792	Tripelennamine
654	DB00793	Haloprogin
655	DB00794	Primidone
656	DB00795	Sulfasalazine
657	DB00796	Candesartan
658	DB00797	Tolazoline
659	DB00798	Gentamicin
660	DB00799	Tazarotene
661	DB00800	Fenoldopam
662	DB00801	Halazepam
663	DB00802	Alfentanil
664	DB00803	Colistin
665	DB00804	Dicyclomine
666	DB00805	Minaprine
667	DB00806	Pentoxifylline
668	DB00807	Proparacaine
669	DB00808	Indapamide
670	DB00809	Tropicamide
671	DB00810	Biperiden
672	DB00811	Ribavirin
673	DB00812	Phenylbutazone
674	DB00813	Fentanyl
675	DB00814	Meloxicam
676	DB00815	Sodium lauryl sulfate
677	DB00816	Orciprenaline
678	DB00817	Rosoxacin
679	DB00818	Propofol
680	DB00819	Acetazolamide
681	DB00820	Tadalafil
682	DB00821	Carprofen
683	DB00822	Disulfiram
684	DB00823	Ethynodiol
685	DB00824	Enprofylline
686	DB00825	Menthol
687	DB00826	Natamycin
688	DB00827	Cinoxacin
689	DB00828	Fosfomycin
690	DB00829	Diazepam
691	DB00830	Phenmetrazine
692	DB00831	Trifluoperazine
693	DB00832	Phensuximide
694	DB00833	Cefaclor
695	DB00834	Mifepristone
696	DB00835	Brompheniramine
697	DB00836	Loperamide
698	DB00837	Progabide
699	DB00838	Clocortolone
700	DB00839	Tolazamide
701	DB00841	Dobutamine
702	DB00842	Oxazepam
703	DB00843	Donepezil
704	DB00844	Nalbuphine
705	DB00845	Clofazimine
706	DB00846	Flurandrenolide
707	DB00847	Cysteamine
708	DB00849	Methylphenobarbital
709	DB00850	Perphenazine
710	DB00851	Dacarbazine
711	DB00852	Pseudoephedrine
712	DB00853	Temozolomide
713	DB00854	Levorphanol
714	DB00855	Aminolevulinic acid
715	DB00856	Chlorphenesin
716	DB00857	Terbinafine
717	DB00858	Drostanolone
718	DB00859	Penicillamine
719	DB00860	Prednisolone
720	DB00861	Diflunisal
721	DB00862	Vardenafil
722	DB00863	Ranitidine
723	DB00864	Tacrolimus
724	DB00865	Benzphetamine
725	DB00866	Alprenolol
726	DB00867	Ritodrine
727	DB00868	Benzonatate
728	DB00869	Dorzolamide
729	DB00870	Suprofen
730	DB00871	Terbutaline
731	DB00872	Conivaptan
732	DB00873	Loteprednol
733	DB00874	Guaifenesin
734	DB00875	Flupentixol
735	DB00876	Eprosartan
736	DB00877	Sirolimus
737	DB00878	Chlorhexidine
738	DB00879	Emtricitabine
739	DB00880	Chlorothiazide
740	DB00881	Quinapril
741	DB00882	Clomifene
742	DB00883	Isosorbide Dinitrate
743	DB00884	Risedronate
744	DB00885	Pemirolast
745	DB00887	Bumetanide
746	DB00888	Mechlorethamine
747	DB00889	Granisetron
748	DB00890	Dienestrol
749	DB00891	Sulfapyridine
750	DB00892	Oxybuprocaine
751	DB00894	Testolactone
752	DB00895	Benzylpenicilloyl Polylysine
753	DB00896	Rimexolone
754	DB00897	Triazolam
755	DB00898	Ethanol
756	DB00899	Remifentanil
757	DB00900	Didanosine
758	DB00902	Methdilazine
759	DB00903	Ethacrynic acid
760	DB00904	Ondansetron
761	DB00905	Bimatoprost
762	DB00906	Tiagabine
763	DB00907	Cocaine
764	DB00908	Quinidine
765	DB00909	Zonisamide
766	DB00910	Paricalcitol
767	DB00911	Tinidazole
768	DB00912	Repaglinide
769	DB00913	Anileridine
770	DB00914	Phenformin
771	DB00915	Amantadine
772	DB00916	Metronidazole
773	DB00917	Dinoprostone
774	DB00918	Almotriptan
775	DB00919	Spectinomycin
776	DB00920	Ketotifen
777	DB00921	Buprenorphine
778	DB00922	Levosimendan
779	DB00923	Ceforanide
780	DB00924	Cyclobenzaprine
781	DB00925	Phenoxybenzamine
782	DB00927	Famotidine
783	DB00928	Azacitidine
784	DB00929	Misoprostol
785	DB00931	Methacycline
786	DB00932	Tipranavir
787	DB00933	Mesoridazine
788	DB00934	Maprotiline
789	DB00935	Oxymetazoline
790	DB00936	Salicylic acid
791	DB00937	Diethylpropion
792	DB00938	Salmeterol
793	DB00939	Meclofenamic acid
794	DB00940	Methantheline
795	DB00941	Hexafluronium
796	DB00942	Cycrimine
797	DB00943	Zalcitabine
798	DB00944	Demecarium
799	DB00945	Acetylsalicylic acid
800	DB00946	Phenprocoumon
801	DB00947	Fulvestrant
802	DB00948	Mezlocillin
803	DB00949	Felbamate
804	DB00950	Fexofenadine
805	DB00951	Isoniazid
806	DB00952	Naratriptan
807	DB00953	Rizatriptan
808	DB00954	Dirithromycin
809	DB00955	Netilmicin
810	DB00956	Hydrocodone
811	DB00957	Norgestimate
812	DB00958	Carboplatin
813	DB00959	Methylprednisolone
814	DB00960	Pindolol
815	DB00961	Mepivacaine
816	DB00962	Zaleplon
817	DB00963	Bromfenac
818	DB00964	Apraclonidine
819	DB00966	Telmisartan
820	DB00967	Desloratadine
821	DB00968	Methyldopa
822	DB00969	Alosetron
823	DB00970	Dactinomycin
824	DB00971	Selenium Sulfide
825	DB00972	Azelastine
826	DB00973	Ezetimibe
827	DB00974	Edetic Acid
828	DB00975	Dipyridamole
829	DB00976	Telithromycin
830	DB00977	Ethinyl Estradiol
831	DB00978	Lomefloxacin
832	DB00979	Cyclopentolate
833	DB00980	Ramelteon
834	DB00981	Physostigmine
835	DB00982	Isotretinoin
836	DB00983	Formoterol
837	DB00984	Nandrolone phenpropionate
838	DB00985	Dimenhydrinate
839	DB00986	Glycopyrrolate
840	DB00987	Cytarabine
841	DB00988	Dopamine
842	DB00989	Rivastigmine
843	DB00990	Exemestane
844	DB00991	Oxaprozin
845	DB00992	Methyl aminolevulinate
846	DB00993	Azathioprine
847	DB00994	Neomycin
848	DB00995	Auranofin
849	DB00996	Gabapentin
850	DB00997	Doxorubicin
851	DB00998	Frovatriptan
852	DB00999	Hydrochlorothiazide
853	DB01000	Cyclacillin
854	DB01001	Salbutamol
855	DB01002	Levobupivacaine
856	DB01003	Cromoglicic acid
857	DB01004	Ganciclovir
858	DB01005	Hydroxyurea
859	DB01006	Letrozole
860	DB01007	Tioconazole
861	DB01008	Busulfan
862	DB01009	Ketoprofen
863	DB01010	Edrophonium
864	DB01011	Metyrapone
865	DB01012	Cinacalcet
866	DB01013	Clobetasol propionate
867	DB01014	Balsalazide
868	DB01015	Sulfamethoxazole
869	DB01016	Glyburide
870	DB01017	Minocycline
871	DB01018	Guanfacine
872	DB01019	Bethanechol
873	DB01020	Isosorbide Mononitrate
874	DB01021	Trichlormethiazide
875	DB01022	Phylloquinone
876	DB01023	Felodipine
877	DB01024	Mycophenolic acid
878	DB01025	Amlexanox
879	DB01026	Ketoconazole
880	DB01028	Methoxyflurane
881	DB01029	Irbesartan
882	DB01030	Topotecan
883	DB01031	Ethinamate
884	DB01032	Probenecid
885	DB01033	Mercaptopurine
886	DB01034	Cerulenin
887	DB01035	Procainamide
888	DB01036	Tolterodine
889	DB01037	Selegiline
890	DB01039	Fenofibrate
891	DB01040	Hydroxystilbamidine Isethionate
892	DB01041	Thalidomide
893	DB01042	Melphalan
894	DB01043	Memantine
895	DB01044	Gatifloxacin
896	DB01045	Rifampicin
897	DB01046	Lubiprostone
898	DB01047	Fluocinonide
899	DB01048	Abacavir
900	DB01049	Ergoloid mesylate
901	DB01050	Ibuprofen
902	DB01051	Novobiocin
903	DB01053	Benzylpenicillin
904	DB01054	Nitrendipine
905	DB01055	Mimosine
906	DB01056	Tocainide
907	DB01057	Echothiophate
908	DB01058	Praziquantel
909	DB01059	Norfloxacin
910	DB01060	Amoxicillin
911	DB01061	Azlocillin
912	DB01062	Oxybutynin
913	DB01063	Acetophenazine
914	DB01064	Isoprenaline
915	DB01065	Melatonin
916	DB01066	Cefditoren
917	DB01067	Glipizide
918	DB01068	Clonazepam
919	DB01069	Promethazine
920	DB01070	Dihydrotachysterol
921	DB01071	Mequitazine
922	DB01072	Atazanavir
923	DB01073	Fludarabine
924	DB01074	Perhexiline
925	DB01075	Diphenhydramine
926	DB01076	Atorvastatin
927	DB01077	Etidronic acid
928	DB01078	Deslanoside
929	DB01080	Vigabatrin
930	DB01081	Diphenoxylate
931	DB01082	Streptomycin
932	DB01083	Orlistat
933	DB01084	Emedastine
934	DB01085	Pilocarpine
935	DB01086	Benzocaine
936	DB01087	Primaquine
937	DB01088	Iloprost
938	DB01089	Deserpidine
939	DB01090	Pentolinium
940	DB01091	Butenafine
941	DB01092	Ouabain
942	DB01093	Dimethyl sulfoxide
943	DB01094	Hesperetin
944	DB01095	Fluvastatin
945	DB01096	Oxamniquine
946	DB01097	Leflunomide
947	DB01098	Rosuvastatin
948	DB01099	Flucytosine
949	DB01100	Pimozide
950	DB01101	Capecitabine
951	DB01102	Arbutamine
952	DB01103	Quinacrine
953	DB01104	Sertraline
954	DB01105	Sibutramine
955	DB01106	Levocabastine
956	DB01107	Methyprylon
957	DB01108	Trilostane
958	DB01110	Miconazole
959	DB01111	Colistimethate
960	DB01112	Cefuroxime
