position	identifier	name
264	369	ARAF
265	372	ARCN1
266	373	TRIM23
267	374	AREG
268	375	ARF1
269	377	ARF3
270	378	ARF4
271	379	ARL4D
272	381	ARF5
273	382	ARF6
274	383	ARG1
275	384	ARG2
276	387	RHOA
277	388	RHOB
278	389	RHOC
279	390	RND3
280	391	RHOG
281	392	ARHGAP1
282	393	ARHGAP4
283	394	ARHGAP5
284	395	ARHGAP6
285	396	ARHGDIA
286	397	ARHGDIB
287	398	ARHGDIG
288	399	RHOH
289	400	ARL1
290	401	PHOX2A
291	402	ARL2
292	403	ARL3
293	405	ARNT
294	406	ARNTL
295	407	ARR3
296	408	ARRB1
297	409	ARRB2
298	410	ARSA
299	411	ARSB
300	412	STS
301	414	ARSD
302	415	ARSE
303	416	ARSF
304	417	ART1
305	419	ART3
306	420	ART4
307	421	ARVCF
308	427	ASAH1
309	429	ASCL1
310	430	ASCL2
311	432	ASGR1
312	433	ASGR2
313	434	ASIP
314	435	ASL
315	438	ASMT
316	439	ASNA1
317	440	ASNS
318	443	ASPA
319	444	ASPH
320	445	ASS1
321	460	ASTN1
322	462	SERPINC1
323	463	ZFHX3
324	466	ATF1
325	467	ATF3
326	468	ATF4
327	471	ATIC
328	472	ATM
329	473	RERE
330	474	ATOH1
331	475	ATOX1
332	476	ATP1A1
333	477	ATP1A2
334	478	ATP1A3
335	479	ATP12A
336	480	ATP1A4
337	481	ATP1B1
338	482	ATP1B2
339	483	ATP1B3
340	486	FXYD2
341	487	ATP2A1
342	488	ATP2A2
343	489	ATP2A3
344	490	ATP2B1
345	491	ATP2B2
346	492	ATP2B3
347	493	ATP2B4
348	495	ATP4A
349	496	ATP4B
350	498	ATP5A1
351	501	ALDH7A1
352	506	ATP5B
353	509	ATP5C1
354	513	ATP5D
355	514	ATP5E
356	515	ATP5F1
357	516	ATP5G1
358	517	ATP5G2
359	518	ATP5G3
360	521	ATP5I
361	522	ATP5J
362	523	ATP6V1A
363	525	ATP6V1B1
364	526	ATP6V1B2
365	527	ATP6V0C
366	528	ATP6V1C1
367	529	ATP6V1E1
368	533	ATP6V0B
369	534	ATP6V1G2
370	535	ATP6V0A1
371	537	ATP6AP1
372	538	ATP7A
373	539	ATP5O
374	540	ATP7B
375	545	ATR
376	546	ATRX
377	547	KIF1A
378	549	AUH
379	550	AUP1
380	551	AVP
381	552	AVPR1A
382	553	AVPR1B
383	554	AVPR2
384	558	AXL
385	563	AZGP1
386	566	AZU1
387	567	B2M
388	570	BAAT
389	571	BACH1
390	572	BAD
391	573	BAG1
392	574	BAGE
393	575	ADGRB1
394	576	ADGRB2
395	577	ADGRB3
396	578	BAK1
397	579	NKX3-2
398	580	BARD1
399	581	BAX
400	582	BBS1
401	583	BBS2
402	585	BBS4
403	586	BCAT1
404	587	BCAT2
405	590	BCHE
406	593	BCKDHA
407	594	BCKDHB
408	595	CCND1
409	596	BCL2
410	597	BCL2A1
411	598	BCL2L1
412	599	BCL2L2
413	602	BCL3
414	604	BCL6
415	605	BCL7A
416	607	BCL9
417	608	TNFRSF17
418	610	HCN2
419	611	OPN1SW
420	613	BCR
421	617	BCS1L
422	622	BDH1
423	623	BDKRB1
424	624	BDKRB2
425	627	BDNF
426	629	CFB
427	631	BFSP1
428	632	BGLAP
429	633	BGN
430	634	CEACAM1
431	635	BHMT
432	636	BICD1
433	637	BID
434	638	BIK
435	639	PRDM1
436	640	BLK
437	641	BLM
438	642	BLMH
439	643	CXCR5
440	644	BLVRA
441	645	BLVRB
442	646	BNC1
443	648	BMI1
444	649	BMP1
445	650	BMP2
446	651	BMP3
447	652	BMP4
448	653	BMP5
449	654	BMP6
450	655	BMP7
451	656	BMP8B
452	657	BMPR1A
453	658	BMPR1B
454	659	BMPR2
455	660	BMX
456	661	POLR3D
457	662	BNIP1
458	663	BNIP2
459	664	BNIP3
460	665	BNIP3L
461	666	BOK
462	667	DST
463	668	FOXL2
464	669	BPGM
465	670	BPHL
466	671	BPI
467	672	BRCA1
468	673	BRAF
469	675	BRCA2
470	676	BRDT
471	677	ZFP36L1
472	678	ZFP36L2
473	680	BRS3
474	682	BSG
475	683	BST1
476	684	BST2
477	685	BTC
478	686	BTD
479	687	KLF9
480	688	KLF5
481	689	BTF3
482	694	BTG1
483	695	BTK
484	696	BTN1A1
485	699	BUB1
486	701	BUB1B
487	705	BYSL
488	706	TSPO
489	708	C1QBP
490	710	SERPING1
491	712	C1QA
492	713	C1QB
493	714	C1QC
494	715	C1R
495	716	C1S
496	717	C2
497	718	C3
498	719	C3AR1
499	720	C4A
500	721	C4B
501	722	C4BPA
502	725	C4BPB
503	726	CAPN5
504	727	C5
505	728	C5AR1
506	729	C6
507	730	C7
508	731	C8A
509	732	C8B
510	733	C8G
511	734	OSGIN2
512	735	C9
513	738	VPS51
514	740	MRPL49
515	741	ZNHIT2
516	744	MPPED2
517	745	MYRF
518	746	TMEM258
519	747	DAGLA
520	752	FMNL1
521	753	LDLRAD4
522	754	PTTG1IP
523	755	C21orf2
524	757	TMEM50B
525	758	MPPED1
526	759	CA1
527	760	CA2
528	761	CA3
529	762	CA4
530	763	CA5A
531	765	CA6
532	766	CA7
533	767	CA8
534	768	CA9
535	770	CA11
536	771	CA12
537	773	CACNA1A
538	774	CACNA1B
539	775	CACNA1C
540	776	CACNA1D
541	777	CACNA1E
542	778	CACNA1F
543	779	CACNA1S
544	780	DDR1
545	781	CACNA2D1
546	782	CACNB1
547	783	CACNB2
548	784	CACNB3
549	785	CACNB4
550	786	CACNG1
551	788	SLC25A20
552	790	CAD
553	793	CALB1
554	794	CALB2
555	795	S100G
556	796	CALCA
557	797	CALCB
558	799	CALCR
559	800	CALD1
560	801	CALM1
561	805	CALM2
562	808	CALM3
563	810	CALML3
564	811	CALR
565	813	CALU
566	814	CAMK4
567	815	CAMK2A
568	816	CAMK2B
569	817	CAMK2D
570	818	CAMK2G
571	819	CAMLG
572	820	CAMP
573	821	CANX
574	822	CAPG
575	823	CAPN1
576	824	CAPN2
577	825	CAPN3
578	826	CAPNS1
579	827	CAPN6
580	828	CAPS
581	829	CAPZA1
582	830	CAPZA2
583	831	CAST
584	832	CAPZB
585	833	CARS
586	834	CASP1
587	835	CASP2
588	836	CASP3
589	837	CASP4
590	838	CASP5
591	839	CASP6
592	840	CASP7
593	841	CASP8
594	842	CASP9
595	843	CASP10
596	844	CASQ1
597	845	CASQ2
598	846	CASR
599	847	CAT
600	857	CAV1
601	858	CAV2
602	859	CAV3
603	860	RUNX2
604	861	RUNX1
605	862	RUNX1T1
606	863	CBFA2T3
607	864	RUNX3
608	865	CBFB
609	866	SERPINA6
610	867	CBL
611	868	CBLB
612	869	CBLN1
613	871	SERPINH1
614	873	CBR1
615	874	CBR3
616	875	CBS
617	881	CCIN
618	883	CCBL1
619	885	CCK
620	886	CCKAR
621	887	CCKBR
622	889	KRIT1
623	890	CCNA2
624	891	CCNB1
625	892	CCNC
626	894	CCND2
627	896	CCND3
628	898	CCNE1
629	899	CCNF
630	900	CCNG1
631	901	CCNG2
632	902	CCNH
633	904	CCNT1
634	905	CCNT2
635	908	CCT6A
636	909	CD1A
637	910	CD1B
638	911	CD1C
639	912	CD1D
640	913	CD1E
641	914	CD2
642	915	CD3D
643	916	CD3E
644	917	CD3G
645	919	CD247
646	920	CD4
647	921	CD5
648	922	CD5L
649	923	CD6
650	924	CD7
651	925	CD8A
652	926	CD8B
653	928	CD9
654	929	CD14
655	930	CD19
656	931	MS4A1
657	932	MS4A3
658	933	CD22
659	939	CD27
660	940	CD28
661	941	CD80
662	942	CD86
663	943	TNFRSF8
664	944	TNFSF8
665	945	CD33
666	946	SIGLEC6
667	947	CD34
668	948	CD36
669	949	SCARB1
670	950	SCARB2
671	951	CD37
672	952	CD38
673	953	ENTPD1
674	954	ENTPD2
675	955	ENTPD6
676	956	ENTPD3
677	957	ENTPD5
678	958	CD40
679	959	CD40LG
680	960	CD44
681	961	CD47
682	962	CD48
683	963	CD53
684	965	CD58
685	966	CD59
686	967	CD63
687	968	CD68
688	969	CD69
689	970	CD70
690	971	CD72
691	972	CD74
692	973	CD79A
693	974	CD79B
694	975	CD81
695	976	ADGRE5
696	977	CD151
697	978	CDA
698	983	CDK1
699	984	CDK11B
700	987	LRBA
701	988	CDC5L
702	989	SEPT7
703	990	CDC6
704	991	CDC20
705	993	CDC25A
706	994	CDC25B
707	995	CDC25C
708	996	CDC27
709	997	CDC34
710	998	CDC42
711	999	CDH1
712	1000	CDH2
713	1001	CDH3
714	1002	CDH4
715	1003	CDH5
716	1004	CDH6
717	1005	CDH7
718	1006	CDH8
719	1007	CDH9
720	1008	CDH10
721	1009	CDH11
722	1010	CDH12
723	1012	CDH13
724	1013	CDH15
725	1014	CDH16
726	1015	CDH17
727	1016	CDH18
728	1017	CDK2
729	1018	CDK3
730	1019	CDK4
731	1020	CDK5
732	1021	CDK6
733	1022	CDK7
734	1024	CDK8
735	1025	CDK9
736	1026	CDKN1A
737	1027	CDKN1B
738	1028	CDKN1C
739	1029	CDKN2A
740	1030	CDKN2B
741	1031	CDKN2C
742	1032	CDKN2D
743	1033	CDKN3
744	1036	CDO1
745	1038	CDR1
746	1039	CDR2
747	1040	CDS1
748	1041	CDSN
749	1043	CD52
750	1044	CDX1
751	1045	CDX2
752	1046	CDX4
753	1047	CLGN
754	1048	CEACAM5
755	1050	CEBPA
756	1051	CEBPB
757	1052	CEBPD
758	1053	CEBPE
759	1054	CEBPG
760	1056	CEL
761	1058	CENPA
762	1059	CENPB
763	1060	CENPC
764	1062	CENPE
765	1063	CENPF
766	1066	CES1
767	1068	CETN1
768	1069	CETN2
769	1070	CETN3
770	1071	CETP
771	1072	CFL1
772	1073	CFL2
773	1075	CTSC
774	1080	CFTR
775	1081	CGA
776	1082	CGB
777	1084	CEACAM3
778	1087	CEACAM7
779	1088	CEACAM8
780	1089	CEACAM4
781	1101	CHAD
782	1102	RCBTB2
783	1103	CHAT
784	1104	RCC1
785	1105	CHD1
786	1106	CHD2
787	1107	CHD3
788	1108	CHD4
789	1109	AKR1C4
790	1111	CHEK1
791	1112	FOXN3
792	1113	CHGA
793	1114	CHGB
794	1116	CHI3L1
795	1117	CHI3L2
796	1118	CHIT1
797	1119	CHKA
798	1120	CHKB
799	1121	CHM
800	1122	CHML
801	1123	CHN1
802	1124	CHN2
803	1128	CHRM1
804	1129	CHRM2
805	1130	LYST
806	1131	CHRM3
807	1132	CHRM4
808	1133	CHRM5
809	1134	CHRNA1
810	1135	CHRNA2
811	1136	CHRNA3
812	1137	CHRNA4
813	1138	CHRNA5
814	1139	CHRNA7
815	1140	CHRNB1
816	1141	CHRNB2
817	1142	CHRNB3
818	1143	CHRNB4
819	1144	CHRND
820	1145	CHRNE
821	1146	CHRNG
822	1147	CHUK
823	1149	CIDEA
824	1152	CKB
825	1153	CIRBP
826	1154	CISH
827	1155	TBCB
828	1158	CKM
829	1159	CKMT1B
830	1160	CKMT2
831	1161	ERCC8
832	1163	CKS1B
833	1164	CKS2
834	1173	AP2M1
835	1174	AP1S1
836	1175	AP2S1
837	1176	AP3S1
838	1178	CLC
839	1179	CLCA1
840	1180	CLCN1
841	1181	CLCN2
842	1182	CLCN3
843	1183	CLCN4
844	1184	CLCN5
845	1185	CLCN6
846	1186	CLCN7
847	1187	CLCNKA
848	1188	CLCNKB
849	1191	CLU
850	1192	CLIC1
851	1193	CLIC2
852	1195	CLK1
853	1196	CLK2
854	1198	CLK3
855	1200	TPP1
856	1201	CLN3
857	1203	CLN5
858	1207	CLNS1A
859	1208	CLPS
860	1209	CLPTM1
861	1211	CLTA
862	1212	CLTB
863	1213	CLTC
864	1215	CMA1
865	1230	CCR1
866	1232	CCR3
867	1233	CCR4
868	1234	CCR5
869	1235	CCR6
870	1236	CCR7
871	1237	CCR8
872	1238	ACKR2
873	1240	CMKLR1
874	1241	LTB4R
875	1244	ABCC2
876	1258	CNGB1
877	1259	CNGA1
878	1260	CNGA2
879	1261	CNGA3
880	1262	CNGA4
881	1263	PLK3
882	1264	CNN1
883	1265	CNN2
884	1266	CNN3
885	1267	CNP
886	1268	CNR1
887	1269	CNR2
888	1270	CNTF
889	1271	CNTFR
890	1272	CNTN1
891	1277	COL1A1
892	1278	COL1A2
893	1280	COL2A1
894	1281	COL3A1
895	1282	COL4A1
896	1284	COL4A2
897	1285	COL4A3
898	1286	COL4A4
899	1287	COL4A5
900	1288	COL4A6
901	1289	COL5A1
902	1290	COL5A2
903	1291	COL6A1
904	1292	COL6A2
905	1293	COL6A3
906	1294	COL7A1
907	1295	COL8A1
908	1296	COL8A2
909	1297	COL9A1
910	1298	COL9A2
911	1299	COL9A3
912	1300	COL10A1
913	1301	COL11A1
914	1302	COL11A2
915	1303	COL12A1
916	1305	COL13A1
917	1306	COL15A1
918	1307	COL16A1
919	1308	COL17A1
920	1310	COL19A1
921	1311	COMP
922	1312	COMT
923	1314	COPA
924	1315	COPB1
925	1316	KLF6
926	1317	SLC31A1
927	1318	SLC31A2
928	1325	CORT
929	1326	MAP3K8
930	1327	COX4I1
931	1329	COX5B
932	1337	COX6A1
933	1339	COX6A2
934	1340	COX6B1
935	1345	COX6C
936	1346	COX7A1
937	1347	COX7A2
938	1349	COX7B
939	1350	COX7C
940	1351	COX8A
941	1352	COX10
942	1353	COX11
943	1355	COX15
944	1356	CP
945	1357	CPA1
946	1358	CPA2
947	1359	CPA3
948	1360	CPB1
949	1361	CPB2
950	1362	CPD
951	1363	CPE
952	1364	CLDN4
953	1365	CLDN3
954	1366	CLDN7
955	1368	CPM
956	1369	CPN1
957	1370	CPN2
958	1371	CPOX
959	1373	CPS1
960	1374	CPT1A
961	1375	CPT1B
962	1376	CPT2
963	1378	CR1
964	1379	CR1L
965	1380	CR2
966	1381	CRABP1
967	1382	CRABP2
968	1384	CRAT
969	1385	CREB1
970	1386	ATF2
971	1387	CREBBP
972	1388	ATF6B
973	1389	CREBL2
974	1390	CREM
975	1392	CRH
976	1393	CRHBP
977	1394	CRHR1
978	1395	CRHR2
979	1396	CRIP1
980	1397	CRIP2
981	1398	CRK
982	1399	CRKL
983	1400	CRMP1
984	1401	CRP
985	1404	HAPLN1
986	1406	CRX
987	1407	CRY1
988	1408	CRY2
989	1409	CRYAA
990	1410	CRYAB
991	1411	CRYBA1
992	1412	CRYBA2
993	1413	CRYBA4
994	1414	CRYBB1
995	1415	CRYBB2
996	1417	CRYBB3
997	1418	CRYGA
998	1419	CRYGB
999	1420	CRYGC
1000	1421	CRYGD
1001	1427	CRYGS
1002	1428	CRYM
1003	1429	CRYZ
1004	1431	CS
1005	1432	MAPK14
1006	1434	CSE1L
1007	1435	CSF1
1008	1436	CSF1R
1009	1437	CSF2
1010	1438	CSF2RA
1011	1439	CSF2RB
1012	1440	CSF3
1013	1441	CSF3R
1014	1442	CSH1
1015	1443	CSH2
1016	1444	CSHL1
1017	1445	CSK
1018	1446	CSN1S1
1019	1447	CSN2
1020	1448	CSN3
1021	1452	CSNK1A1
1022	1453	CSNK1D
1023	1454	CSNK1E
1024	1455	CSNK1G2
1025	1456	CSNK1G3
1026	1457	CSNK2A1
1027	1459	CSNK2A2
1028	1460	CSNK2B
1029	1462	VCAN
1030	1463	NCAN
1031	1464	CSPG4
1032	1465	CSRP1
1033	1466	CSRP2
1034	1468	SLC25A10
1035	1469	CST1
1036	1470	CST2
1037	1471	CST3
1038	1472	CST4
1039	1473	CST5
1040	1474	CST6
1041	1475	CSTA
1042	1476	CSTB
1043	1477	CSTF1
1044	1478	CSTF2
1045	1479	CSTF3
1046	1482	NKX2-5
1047	1485	CTAG1B
1048	1486	CTBS
1049	1487	CTBP1
1050	1488	CTBP2
1051	1489	CTF1
1052	1490	CTGF
1053	1491	CTH
1054	1493	CTLA4
1055	1495	CTNNA1
1056	1496	CTNNA2
1057	1497	CTNS
1058	1499	CTNNB1
1059	1500	CTNND1
1060	1501	CTNND2
1061	1503	CTPS1
1062	1504	CTRB1
1063	1506	CTRL
1064	1508	CTSB
1065	1509	CTSD
1066	1510	CTSE
1067	1511	CTSG
1068	1512	CTSH
1069	1513	CTSK
1070	1514	CTSL
1071	1515	CTSV
1072	1519	CTSO
1073	1520	CTSS
1074	1521	CTSW
1075	1522	CTSZ
1076	1523	CUX1
1077	1524	CX3CR1
1078	1525	CXADR
1079	1527	TEX28
1080	1528	CYB5A
1081	1534	CYB561
1082	1535	CYBA
1083	1536	CYBB
1084	1537	CYC1
1085	1538	CYLC1
1086	1539	CYLC2
1087	1540	CYLD
1088	1543	CYP1A1
1089	1544	CYP1A2
1090	1545	CYP1B1
1091	1548	CYP2A6
1092	1549	CYP2A7
1093	1551	CYP3A7
1094	1553	CYP2A13
1095	1555	CYP2B6
1096	1557	CYP2C19
1097	1558	CYP2C8
1098	1559	CYP2C9
1099	1562	CYP2C18
1100	1565	CYP2D6
1101	1571	CYP2E1
1102	1572	CYP2F1
1103	1573	CYP2J2
1104	1576	CYP3A4
1105	1577	CYP3A5
1106	1579	CYP4A11
1107	1580	CYP4B1
1108	1581	CYP7A1
1109	1582	CYP8B1
1110	1583	CYP11A1
1111	1584	CYP11B1
1112	1585	CYP11B2
1113	1586	CYP17A1
1114	1588	CYP19A1
1115	1589	CYP21A2
1116	1591	CYP24A1
1117	1592	CYP26A1
1118	1593	CYP27A1
1119	1594	CYP27B1
1120	1595	CYP51A1
1121	1600	DAB1
1122	1601	DAB2
1123	1602	DACH1
1124	1603	DAD1
1125	1604	CD55
1126	1605	DAG1
1127	1606	DGKA
1128	1607	DGKB
1129	1608	DGKG
1130	1609	DGKQ
1131	1610	DAO
1132	1611	DAP
1133	1612	DAPK1
1134	1613	DAPK3
1135	1615	DARS
1136	1616	DAXX
1137	1617	DAZ1
1138	1618	DAZL
1139	1620	BRINP1
1140	1621	DBH
1141	1622	DBI
1142	1627	DBN1
1143	1628	DBP
1144	1629	DBT
1145	1630	DCC
1146	1632	ECI1
1147	1633	DCK
1148	1634	DCN
1149	1635	DCTD
1150	1636	ACE
1151	1638	DCT
1152	1639	DCTN1
1153	1641	DCX
1154	1642	DDB1
1155	1643	DDB2
1156	1644	DDC
1157	1645	AKR1C1
1158	1646	AKR1C2
1159	1647	GADD45A
1160	1649	DDIT3
1161	1650	DDOST
1162	1652	DDT
1163	1653	DDX1
1164	1654	DDX3X
1165	1655	DDX5
1166	1656	DDX6
1167	1657	DMXL1
1168	1659	DHX8
1169	1660	DHX9
1170	1662	DDX10
1171	1663	DDX11
1172	1665	DHX15
1173	1666	DECR1
1174	1667	DEFA1
1175	1668	DEFA3
1176	1669	DEFA4
1177	1670	DEFA5
1178	1671	DEFA6
1179	1672	DEFB1
1180	1673	DEFB4A
1181	1674	DES
1182	1675	CFD
1183	1676	DFFA
1184	1677	DFFB
1185	1678	TIMM8A
1186	1687	DFNA5
1187	1690	COCH
1188	1716	DGUOK
1189	1717	DHCR7
1190	1718	DHCR24
1191	1719	DHFR
1192	1723	DHODH
1193	1725	DHPS
1194	1727	CYB5R3
1195	1728	NQO1
1196	1729	DIAPH1
1197	1730	DIAPH2
1198	1731	SEPT1
1199	1733	DIO1
1200	1734	DIO2
1201	1735	DIO3
1202	1736	DKC1
1203	1737	DLAT
1204	1738	DLD
1205	1739	DLG1
1206	1740	DLG2
1207	1741	DLG3
1208	1742	DLG4
1209	1743	DLST
1210	1745	DLX1
1211	1746	DLX2
1212	1747	DLX3
1213	1748	DLX4
1214	1749	DLX5
1215	1750	DLX6
1216	1755	DMBT1
1217	1756	DMD
1218	1757	SARDH
1219	1758	DMP1
1220	1759	DNM1
1221	1760	DMPK
1222	1761	DMRT1
1223	1762	DMWD
1224	1763	DNA2
1225	1767	DNAH5
1226	1768	DNAH6
1227	1769	DNAH8
1228	1770	DNAH9
1229	1773	DNASE1
1230	1774	DNASE1L1
1231	1775	DNASE1L2
1232	1776	DNASE1L3
1233	1777	DNASE2
1234	1778	DYNC1H1
1235	1780	DYNC1I1
1236	1781	DYNC1I2
1237	1783	DYNC1LI2
1238	1785	DNM2
1239	1786	DNMT1
1240	1787	TRDMT1
1241	1788	DNMT3A
1242	1789	DNMT3B
1243	1791	DNTT
1244	1793	DOCK1
1245	1794	DOCK2
1246	1795	DOCK3
1247	1796	DOK1
1248	1797	DXO
1249	1798	DPAGT1
1250	1800	DPEP1
1251	1801	DPH1
1252	1802	DPH2
1253	1803	DPP4
1254	1804	DPP6
1255	1805	DPT
1256	1806	DPYD
1257	1807	DPYS
1258	1808	DPYSL2
1259	1809	DPYSL3
1260	1810	DR1
1261	1811	SLC26A3
1262	1812	DRD1
1263	1813	DRD2
1264	1814	DRD3
1265	1815	DRD4
1266	1816	DRD5
1267	1819	DRG2
1268	1820	ARID3A
1269	1821	DRP2
1270	1822	ATN1
1271	1823	DSC1
1272	1824	DSC2
1273	1825	DSC3
1274	1826	DSCAM
1275	1827	RCAN1
1276	1828	DSG1
1277	1829	DSG2
1278	1830	DSG3
1279	1831	TSC22D3
1280	1832	DSP
1281	1833	EPYC
1282	1834	DSPP
1283	1836	SLC26A2
1284	1837	DTNA
1285	1838	DTNB
1286	1839	HBEGF
1287	1840	DTX1
1288	1841	DTYMK
1289	1842	ECM2
1290	1843	DUSP1
1291	1844	DUSP2
1292	1845	DUSP3
1293	1846	DUSP4
1294	1847	DUSP5
1295	1848	DUSP6
1296	1849	DUSP7
1297	1850	DUSP8
1298	1852	DUSP9
1299	1854	DUT
1300	1855	DVL1
1301	1856	DVL2
1302	1857	DVL3
1303	1859	DYRK1A
1304	1861	TOR1A
1305	1869	E2F1
1306	1870	E2F2
1307	1871	E2F3
1308	1874	E2F4
1309	1875	E2F5
1310	1876	E2F6
1311	1877	E4F1
1312	1879	EBF1
1313	1880	GPR183
1314	1889	ECE1
1315	1890	TYMP
1316	1891	ECH1
1317	1892	ECHS1
1318	1893	ECM1
1319	1894	ECT2
1320	1896	EDA
1321	1901	S1PR1
1322	1902	LPAR1
1323	1903	S1PR3
1324	1906	EDN1
1325	1907	EDN2
1326	1908	EDN3
1327	1909	EDNRA
1328	1910	EDNRB
1329	1911	PHC1
1330	1912	PHC2
1331	1915	EEF1A1
1332	1917	EEF1A2
1333	1933	EEF1B2
1334	1936	EEF1D
1335	1937	EEF1G
1336	1938	EEF2
1337	1939	EIF2D
1338	1942	EFNA1
1339	1943	EFNA2
1340	1944	EFNA3
1341	1945	EFNA4
1342	1946	EFNA5
1343	1947	EFNB1
1344	1948	EFNB2
1345	1949	EFNB3
1346	1950	EGF
1347	1951	CELSR3
1348	1952	CELSR2
1349	1953	MEGF6
1350	1954	MEGF8
1351	1955	MEGF9
1352	1956	EGFR
1353	1958	EGR1
1354	1959	EGR2
1355	1960	EGR3
1356	1961	EGR4
1357	1962	EHHADH
1358	1964	EIF1AX
