archive	filename	file_size	compress_type	compress_size	CRC
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGaD.sparse.npz	9495	store	9495	1573510944
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGbC.sparse.npz	32987	store	32987	3634032227
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGcG.sparse.npz	273614	store	273614	3055686995
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGdA.sparse.npz	4494	store	4494	2533498227
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGdC.sparse.npz	25518	store	25518	3650449635
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGdD.sparse.npz	4388	store	4388	3679155556
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGeA.sparse.npz	16828	store	16828	1819289734
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGiG.sparse.npz	491767	store	491767	4223424180
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGpBP.sparse.npz	451362	store	451362	3842159985
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGpCC.sparse.npz	56858	store	56858	3314235991
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGpMF.sparse.npz	98555	store	98555	2045183832
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGpPW.sparse.npz	90014	store	90014	441777337
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGr>G.sparse.npz	285172	store	285172	1556560716
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGuA.sparse.npz	4781	store	4781	889555304
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGuC.sparse.npz	24289	store	24289	1399162190
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AdGuD.sparse.npz	4445	store	4445	1193683586
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeG<rG.sparse.npz	750515	store	750515	3898090577
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGaD.sparse.npz	32898	store	32898	3008958354
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGbC.sparse.npz	98924	store	98924	929127720
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGcG.sparse.npz	817528	store	817528	117233992
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGdC.sparse.npz	72049	store	72049	1287757473
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGdD.sparse.npz	11885	store	11885	2270408365
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGeA.sparse.npz	72685	store	72685	1315435890
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGiG.sparse.npz	1437903	store	1437903	1085642684
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGpBP.sparse.npz	1474095	store	1474095	1510558459
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGpCC.sparse.npz	174344	store	174344	1383042917
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGpMF.sparse.npz	296883	store	296883	544288248
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGpPW.sparse.npz	268641	store	268641	544809152
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGr>G.sparse.npz	867402	store	867402	2782467954
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGuA.sparse.npz	18641	store	18641	3298156609
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGuC.sparse.npz	70424	store	70424	813138830
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AeGuD.sparse.npz	12045	store	12045	548314010
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDaG.sparse.npz	394087	store	394087	1792024372
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDdG.sparse.npz	148456	store	148456	210149412
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDlA.sparse.npz	73630	store	73630	2083980957
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDpC.sparse.npz	6915	store	6915	701249796
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDpS.sparse.npz	67775	store	67775	1846947256
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDrD.sparse.npz	18646	store	18646	1385330064
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDtC.sparse.npz	12886	store	12886	1345513712
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AlDuG.sparse.npz	149838	store	149838	1198059154
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuG<rG.sparse.npz	264441	store	264441	787264688
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGaD.sparse.npz	9717	store	9717	1198571612
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGbC.sparse.npz	30151	store	30151	1644016783
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGcG.sparse.npz	281454	store	281454	3843345429
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGdC.sparse.npz	26154	store	26154	532266974
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGdD.sparse.npz	4469	store	4469	1050447396
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGiG.sparse.npz	496767	store	496767	3737170812
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGpBP.sparse.npz	454621	store	454621	4748805
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGpCC.sparse.npz	57006	store	57006	997066980
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGpMF.sparse.npz	97570	store	97570	2052283696
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGpPW.sparse.npz	90221	store	90221	3205562848
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGr>G.sparse.npz	298879	store	298879	1591747729
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGuA.sparse.npz	4748	store	4748	324537073
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGuC.sparse.npz	24545	store	24545	1072672734
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/AuGuD.sparse.npz	4535	store	4535	2469020700
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpG<rG.sparse.npz	12539484	store	12539484	1370945693
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGaD.sparse.npz	500034	store	500034	1932816404
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGbC.sparse.npz	488814	store	488814	609414311
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGcG.sparse.npz	4317418	store	4317418	703216987
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGdC.sparse.npz	581965	store	581965	3184093551
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGdD.sparse.npz	155377	store	155377	1778687691
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGiG.sparse.npz	22642496	store	22642496	2729922458
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGpBP.sparse.npz	28984386	store	28984386	1144610602
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGpCC.sparse.npz	1789535	store	1789535	2804115902
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGpMF.sparse.npz	2653288	store	2653288	3478620964
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGpPW.sparse.npz	3158132	store	3158132	2091687698
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGr>G.sparse.npz	13244525	store	13244525	1585341776
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGuC.sparse.npz	626827	store	626827	114496235
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/BPpGuD.sparse.npz	163178	store	163178	3460368273
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpG<rG.sparse.npz	1574130	store	1574130	751725563
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGaD.sparse.npz	42792	store	42792	3851105888
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGbC.sparse.npz	44354	store	44354	4163891923
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGcG.sparse.npz	646318	store	646318	3078368182
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGdC.sparse.npz	79453	store	79453	1968263559
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGdD.sparse.npz	20097	store	20097	406141808
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGiG.sparse.npz	2369475	store	2369475	2919107421
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGpCC.sparse.npz	250601	store	250601	3184882280
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGpMF.sparse.npz	284868	store	284868	4200297872
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGpPW.sparse.npz	298165	store	298165	1897195221
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGr>G.sparse.npz	1372427	store	1372427	2604919821
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGuC.sparse.npz	64104	store	64104	1744859799
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CCpGuD.sparse.npz	20021	store	20021	3515973046
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbG<rG.sparse.npz	116629	store	116629	4281351268
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGaD.sparse.npz	38319	store	38319	1108653335
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGbC.sparse.npz	502885	store	502885	2931897225
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGcG.sparse.npz	44926	store	44926	1614103279
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGdC.sparse.npz	8607	store	8607	2718939142
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGdD.sparse.npz	8072	store	8072	1861790551
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGiG.sparse.npz	169070	store	169070	2927501024
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGpMF.sparse.npz	95430	store	95430	2548373703
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGpPW.sparse.npz	93077	store	93077	3461843248
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGr>G.sparse.npz	199295	store	199295	89067899
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGuC.sparse.npz	10626	store	10626	2011232232
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CbGuD.sparse.npz	7275	store	7275	412051630
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CcSEcC.sparse.npz	2154830	store	2154830	1335483519
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdG<rG.sparse.npz	2165518	store	2165518	3956315309
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGaD.sparse.npz	18748	store	18748	3620632199
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGcG.sparse.npz	112551	store	112551	3039569007
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGdC.sparse.npz	225516	store	225516	1459358065
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGdD.sparse.npz	11288	store	11288	4218298850
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGiG.sparse.npz	518070	store	518070	1695029153
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGpMF.sparse.npz	98160	store	98160	2192111851
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGpPW.sparse.npz	127194	store	127194	1047477787
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGr>G.sparse.npz	821944	store	821944	2945244379
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGuC.sparse.npz	59008	store	59008	800915295
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CdGuD.sparse.npz	12922	store	12922	793928852
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CiPCiC.sparse.npz	7380	store	7380	1008670738
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDaG.sparse.npz	27414	store	27414	2659424582
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDdG.sparse.npz	17669	store	17669	1956363480
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDpC.sparse.npz	4685	store	4685	995019199
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDpS.sparse.npz	8092	store	8092	988798742
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDrD.sparse.npz	2817	store	2817	4265617443
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDtC.sparse.npz	3041	store	3041	3732014433
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CpDuG.sparse.npz	17602	store	17602	2796019486
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCbG.sparse.npz	56457	store	56457	313003376
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCcSE.sparse.npz	856417	store	856417	1594001952
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCdG.sparse.npz	112210	store	112210	1954538379
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCiPC.sparse.npz	8563	store	8563	1833741671
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCpD.sparse.npz	5509	store	5509	3779269763
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCrC.sparse.npz	82364	store	82364	1209408114
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCtD.sparse.npz	5751	store	5751	1458283707
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CrCuG.sparse.npz	97067	store	97067	184967093
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDaG.sparse.npz	61443	store	61443	4220052623
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDdG.sparse.npz	26438	store	26438	4140013615
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDpS.sparse.npz	11676	store	11676	3712012046
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDrD.sparse.npz	4987	store	4987	3775266337
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDtC.sparse.npz	8750	store	8750	3374547903
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CtDuG.sparse.npz	26992	store	26992	1602097988
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuG<rG.sparse.npz	1532129	store	1532129	3926006744
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGaD.sparse.npz	22198	store	22198	4044398874
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGcG.sparse.npz	108982	store	108982	3535287651
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGdD.sparse.npz	10802	store	10802	3332292863
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGiG.sparse.npz	410371	store	410371	123963915
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGpMF.sparse.npz	94529	store	94529	3343779770
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGpPW.sparse.npz	122782	store	122782	2360798528
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGr>G.sparse.npz	678255	store	678255	2189215106
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGuC.sparse.npz	156772	store	156772	726561420
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/CuGuD.sparse.npz	11915	store	11915	1450111376
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaG<rG.sparse.npz	263920	store	263920	3374351786
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGaD.sparse.npz	19119	store	19119	1985604386
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGcG.sparse.npz	78550	store	78550	3247402610
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGdD.sparse.npz	5346	store	5346	4034632935
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGiG.sparse.npz	329939	store	329939	3555537805
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGpMF.sparse.npz	68907	store	68907	1312693570
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGpPW.sparse.npz	88246	store	88246	2508773478
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGr>G.sparse.npz	247764	store	247764	147297423
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DaGuD.sparse.npz	5911	store	5911	2982250615
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdG<rG.sparse.npz	120856	store	120856	538567716
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGcG.sparse.npz	57000	store	57000	2520432901
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGdD.sparse.npz	3153	store	3153	2840238033
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGiG.sparse.npz	131581	store	131581	2717523700
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGpMF.sparse.npz	29226	store	29226	765068324
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGpPW.sparse.npz	30006	store	30006	4177059786
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGr>G.sparse.npz	96461	store	96461	2278943347
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DdGuD.sparse.npz	2931	store	2931	1644423842
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DlAdG.sparse.npz	538428	store	538428	2377551334
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DlAeG.sparse.npz	1668210	store	1668210	3957945345
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DlAlD.sparse.npz	17726	store	17726	4244522217
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DlAuG.sparse.npz	518225	store	518225	3729921178
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCbG.sparse.npz	5130	store	5130	272454061
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCcSE.sparse.npz	65144	store	65144	178284269
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCdG.sparse.npz	6588	store	6588	74998289
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCiPC.sparse.npz	1461	store	1461	243931572
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCpD.sparse.npz	1502	store	1502	3844161342
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCtD.sparse.npz	1240	store	1240	49668705
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpCuG.sparse.npz	5704	store	5704	2207075753
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DpSpD.sparse.npz	18972	store	18972	1200953830
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DrDaG.sparse.npz	94072	store	94072	323913098
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DrDdG.sparse.npz	40428	store	40428	2187429614
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DrDpS.sparse.npz	17918	store	17918	43649733
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DrDrD.sparse.npz	7061	store	7061	1961546459
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DrDuG.sparse.npz	42448	store	42448	3410293003
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCbG.sparse.npz	9063	store	9063	644847852
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCcSE.sparse.npz	92776	store	92776	2673913606
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCdG.sparse.npz	29506	store	29506	2784726291
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCiPC.sparse.npz	1884	store	1884	1800706321
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCtD.sparse.npz	2546	store	2546	1289722140
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DtCuG.sparse.npz	28915	store	28915	1536467958
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DuG<rG.sparse.npz	138769	store	138769	3600488847
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DuGcG.sparse.npz	53611	store	53611	973856546
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DuGiG.sparse.npz	145817	store	145817	3867912435
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DuGpMF.sparse.npz	29880	store	29880	2890649521
dwpcs_length-2_damping-0.0.zip	path-counts/dwpc-0.0/DuGpPW.sparse.npz	33371	store	33371	3869541001
