archive	filename	file_size	compress_type	compress_size	CRC
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGdD.tsv.gz	14959	store	14959	792689446
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGeA.tsv.gz	121849	store	121849	4122295968
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGiG.tsv.gz	247164	store	247164	763303533
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGpBP.tsv.gz	493042	store	493042	3154463858
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGpCC.tsv.gz	190635	store	190635	3096440899
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGpMF.tsv.gz	206021	store	206021	811728674
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGpPW.tsv.gz	172740	store	172740	622530457
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGr>G.tsv.gz	341933	store	341933	485392959
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGuA.tsv.gz	28825	store	28825	3847147393
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGuC.tsv.gz	77645	store	77645	2097733782
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AdGuD.tsv.gz	15052	store	15052	3045493518
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeG<rG.tsv.gz	842892	store	842892	1393659942
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGaD.tsv.gz	312871	store	312871	4207524724
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGbC.tsv.gz	179512	store	179512	914417448
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGcG.tsv.gz	680658	store	680658	651015789
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGdC.tsv.gz	308874	store	308874	3735080546
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGdD.tsv.gz	60060	store	60060	1880443236
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGeA.tsv.gz	496384	store	496384	4110901231
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGiG.tsv.gz	1046296	store	1046296	785851583
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGpBP.tsv.gz	2091000	store	2091000	2362646177
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGpCC.tsv.gz	805620	store	805620	1274279641
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGpMF.tsv.gz	872188	store	872188	3741435184
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGpPW.tsv.gz	726843	store	726843	4244995714
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGr>G.tsv.gz	1450317	store	1450317	38607058
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGuA.tsv.gz	121136	store	121136	3461654572
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGuC.tsv.gz	321256	store	321256	1978017665
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AeGuD.tsv.gz	59627	store	59627	3194168110
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDaG.tsv.gz	26152	store	26152	3988473683
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDdG.tsv.gz	4756	store	4756	3022887308
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDlA.tsv.gz	12283	store	12283	4164262230
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDpC.tsv.gz	5990	store	5990	1944346946
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDpS.tsv.gz	23765	store	23765	408561851
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDrD.tsv.gz	17653	store	17653	281724955
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDtC.tsv.gz	12176	store	12176	3174437813
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AlDuG.tsv.gz	6843	store	6843	457297489
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuG<rG.tsv.gz	198676	store	198676	2255886515
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGaD.tsv.gz	75087	store	75087	641501316
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGbC.tsv.gz	44526	store	44526	1222633183
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGcG.tsv.gz	161502	store	161502	2996721997
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGdC.tsv.gz	74709	store	74709	2160622293
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGdD.tsv.gz	14883	store	14883	2733523400
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGiG.tsv.gz	246285	store	246285	2435642205
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGpBP.tsv.gz	492466	store	492466	642311163
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGpCC.tsv.gz	190269	store	190269	3522911931
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGpMF.tsv.gz	205838	store	205838	4164992767
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGpPW.tsv.gz	172183	store	172183	377879130
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGr>G.tsv.gz	340924	store	340924	4051368034
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGuA.tsv.gz	22378	store	22378	891955540
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGuC.tsv.gz	77241	store	77241	3933517506
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/AuGuD.tsv.gz	14953	store	14953	3237359097
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpG<rG.tsv.gz	3561379	store	3561379	30180069
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGaD.tsv.gz	1288483	store	1288483	4240231937
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGbC.tsv.gz	741567	store	741567	360241269
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGcG.tsv.gz	2883354	store	2883354	3830141387
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGdC.tsv.gz	1294484	store	1294484	3244508207
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGdD.tsv.gz	247048	store	247048	3740577697
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGiG.tsv.gz	4368776	store	4368776	3408460562
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGpBP.tsv.gz	8350205	store	8350205	1976385746
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGpCC.tsv.gz	3341608	store	3341608	22352180
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGpMF.tsv.gz	3615681	store	3615681	1373124845
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGpPW.tsv.gz	3006377	store	3006377	3255430342
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGr>G.tsv.gz	5997907	store	5997907	552098022
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGuC.tsv.gz	1344398	store	1344398	594108104
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/BPpGuD.tsv.gz	246342	store	246342	2853178808
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpG<rG.tsv.gz	1404876	store	1404876	1198765039
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGaD.tsv.gz	512492	store	512492	1376545953
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGbC.tsv.gz	291283	store	291283	340180187
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGcG.tsv.gz	1127658	store	1127658	3965566898
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGdC.tsv.gz	508581	store	508581	352380907
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGdD.tsv.gz	97336	store	97336	1272617467
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGiG.tsv.gz	1731568	store	1731568	4142152811
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGpCC.tsv.gz	1302817	store	1302817	418312705
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGpMF.tsv.gz	1431744	store	1431744	1928204391
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGpPW.tsv.gz	1196662	store	1196662	4000528316
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGr>G.tsv.gz	2395355	store	2395355	860568767
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGuC.tsv.gz	529286	store	529286	2720645140
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CCpGuD.tsv.gz	96851	store	96851	1497192584
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbG<rG.tsv.gz	309861	store	309861	2586761524
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGaD.tsv.gz	114134	store	114134	1568270529
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGbC.tsv.gz	56115	store	56115	2260448535
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGcG.tsv.gz	246822	store	246822	4153484796
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGdC.tsv.gz	111204	store	111204	696120559
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGdD.tsv.gz	22131	store	22131	3987186072
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGiG.tsv.gz	384310	store	384310	2475211791
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGpMF.tsv.gz	318448	store	318448	4018573205
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGpPW.tsv.gz	265763	store	265763	3399203133
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGr>G.tsv.gz	533283	store	533283	3703859524
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGuC.tsv.gz	116503	store	116503	3470297124
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CbGuD.tsv.gz	21472	store	21472	1602292599
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CcSEcC.tsv.gz	2469079	store	2469079	3176666820
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdG<rG.tsv.gz	526161	store	526161	3073058629
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGaD.tsv.gz	197478	store	197478	1532314352
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGcG.tsv.gz	431559	store	431559	335470908
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGdC.tsv.gz	182129	store	182129	44047629
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGdD.tsv.gz	37801	store	37801	67503774
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGiG.tsv.gz	669115	store	669115	2071176074
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGpMF.tsv.gz	552950	store	552950	2413130772
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGpPW.tsv.gz	461891	store	461891	1718402836
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGr>G.tsv.gz	914869	store	914869	3157341272
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGuC.tsv.gz	203000	store	203000	3017977888
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CdGuD.tsv.gz	37611	store	37611	2789633120
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CiPCiC.tsv.gz	1926	store	1926	1253440869
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDaG.tsv.gz	8347	store	8347	2046556301
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDdG.tsv.gz	1551	store	1551	1427193653
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDpC.tsv.gz	1274	store	1274	1979061947
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDpS.tsv.gz	7616	store	7616	445588804
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDrD.tsv.gz	5569	store	5569	1181004550
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDtC.tsv.gz	3852	store	3852	1992944435
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CpDuG.tsv.gz	2217	store	2217	3640808751
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCbG.tsv.gz	101607	store	101607	3992415611
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCcSE.tsv.gz	380033	store	380033	3050936520
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCdG.tsv.gz	101546	store	101546	915591721
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCiPC.tsv.gz	24408	store	24408	4294255373
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCpD.tsv.gz	25566	store	25566	655652262
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCrC.tsv.gz	61396	store	61396	1112555702
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCtD.tsv.gz	30586	store	30586	2569394336
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CrCuG.tsv.gz	82240	store	82240	1365836989
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDaG.tsv.gz	16901	store	16901	2391473258
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDdG.tsv.gz	3086	store	3086	280047819
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDpS.tsv.gz	15576	store	15576	2506350021
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDrD.tsv.gz	11400	store	11400	3698569724
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDtC.tsv.gz	5039	store	5039	3860680466
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CtDuG.tsv.gz	4457	store	4457	437693839
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuG<rG.tsv.gz	552116	store	552116	2958144425
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGaD.tsv.gz	205277	store	205277	2226377307
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGcG.tsv.gz	448788	store	448788	519790463
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGdD.tsv.gz	39175	store	39175	1810513694
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGiG.tsv.gz	696575	store	696575	1604558545
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGpMF.tsv.gz	575046	store	575046	1275283375
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGpPW.tsv.gz	480169	store	480169	3499122267
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGr>G.tsv.gz	951685	store	951685	612018182
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGuC.tsv.gz	198162	store	198162	1599809873
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/CuGuD.tsv.gz	38895	store	38895	2243798480
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaG<rG.tsv.gz	541112	store	541112	3416998052
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGaD.tsv.gz	185187	store	185187	2200118059
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGcG.tsv.gz	432549	store	432549	2006161454
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGdD.tsv.gz	36792	store	36792	1394621447
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGiG.tsv.gz	667490	store	667490	1376099182
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGpMF.tsv.gz	552979	store	552979	920575154
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGpPW.tsv.gz	460223	store	460223	4188432051
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGr>G.tsv.gz	919559	store	919559	1544280640
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DaGuD.tsv.gz	36500	store	36500	3062120093
degree-grouped-perms_length-2_damping-0.5.zip	adjusted-path-counts/dwpc-0.5/degree-grouped-permutations/DdG<rG.tsv.gz	103482	store	103482	2062590463
