archive	filename	file_size	compress_type	compress_size	CRC
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGbCtD.sparse.npz	6426	store	6426	4173572317
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGbCuG.sparse.npz	142013	store	142013	2715052966
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcG<rG.sparse.npz	326805	store	326805	3834876447
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGaD.sparse.npz	11478	store	11478	2634390598
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGbC.sparse.npz	47878	store	47878	3361176586
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGcG.sparse.npz	807579	store	807579	997176760
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGdA.sparse.npz	4593	store	4593	1123548762
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGdC.sparse.npz	36044	store	36044	3702787805
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGdD.sparse.npz	5090	store	5090	2695629122
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGeA.sparse.npz	20674	store	20674	2199116907
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGiG.sparse.npz	703223	store	703223	1326085740
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGpBP.sparse.npz	619425	store	619425	826736910
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGpCC.sparse.npz	82817	store	82817	1552669127
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGpMF.sparse.npz	138793	store	138793	3805749486
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGpPW.sparse.npz	117962	store	117962	1655760659
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGr>G.sparse.npz	403968	store	403968	2911605107
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGuA.sparse.npz	5017	store	5017	2182041168
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGuC.sparse.npz	32750	store	32750	1036101563
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGcGuD.sparse.npz	5109	store	5109	2060882535
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdAdG.sparse.npz	1372645	store	1372645	2566815140
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdAeG.sparse.npz	1534413	store	1534413	3361477632
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdAlD.sparse.npz	10894	store	10894	3675455768
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdAuG.sparse.npz	1457377	store	1457377	3836331330
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCbG.sparse.npz	52690	store	52690	1896416335
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCcSE.sparse.npz	295300	store	295300	1616304603
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCdG.sparse.npz	217017	store	217017	162585131
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCiPC.sparse.npz	10984	store	10984	3974073533
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCpD.sparse.npz	3934	store	3934	1648674501
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCrC.sparse.npz	58293	store	58293	1304608991
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCtD.sparse.npz	7118	store	7118	982155381
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdCuG.sparse.npz	220255	store	220255	103561020
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDaG.sparse.npz	143275	store	143275	563229711
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDdG.sparse.npz	258248	store	258248	1417786189
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDpC.sparse.npz	6069	store	6069	2844901030
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDpS.sparse.npz	21102	store	21102	2767339284
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDrD.sparse.npz	8180	store	8180	1414351796
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDtC.sparse.npz	10403	store	10403	4147335497
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGdDuG.sparse.npz	190899	store	190899	1772641340
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGeAdG.sparse.npz	1451596	store	1451596	2044492835
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGeAeG.sparse.npz	2008783	store	2008783	2285778439
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGeAlD.sparse.npz	15478	store	15478	1472143131
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGeAuG.sparse.npz	1583183	store	1583183	3186380875
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiG<rG.sparse.npz	420258	store	420258	3354911432
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGaD.sparse.npz	14199	store	14199	2785554864
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGbC.sparse.npz	77504	store	77504	528192035
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGcG.sparse.npz	660531	store	660531	2759329803
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGdA.sparse.npz	4862	store	4862	3902852060
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGdC.sparse.npz	52331	store	52331	1307956080
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGdD.sparse.npz	5587	store	5587	3181474902
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGeA.sparse.npz	24118	store	24118	769526756
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGiG.sparse.npz	1279462	store	1279462	3199416766
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGpBP.sparse.npz	863707	store	863707	2297037658
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGpCC.sparse.npz	113325	store	113325	4104730188
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGpMF.sparse.npz	197385	store	197385	840000887
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGpPW.sparse.npz	161774	store	161774	1642213510
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGr>G.sparse.npz	602802	store	602802	3907596565
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGuA.sparse.npz	5159	store	5159	3960214780
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGuC.sparse.npz	46868	store	46868	3729708618
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGiGuD.sparse.npz	5742	store	5742	2476688743
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGpBPpG.sparse.npz	1378213	store	1378213	2689195628
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGpCCpG.sparse.npz	768371	store	768371	260852240
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGpMFpG.sparse.npz	985111	store	985111	2268300941
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGpPWpG.sparse.npz	662759	store	662759	871146177
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>G<rG.sparse.npz	465502	store	465502	3712431090
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GaD.sparse.npz	13584	store	13584	244276590
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GbC.sparse.npz	46780	store	46780	1321010330
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GcG.sparse.npz	496904	store	496904	2626884089
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GdC.sparse.npz	69163	store	69163	2030223788
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GdD.sparse.npz	5576	store	5576	2225753366
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GeA.sparse.npz	22996	store	22996	862455652
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GiG.sparse.npz	916630	store	916630	3942984413
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GpBP.sparse.npz	754989	store	754989	2353668028
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GpCC.sparse.npz	99704	store	99704	945043328
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GpMF.sparse.npz	179580	store	179580	2961172393
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GpPW.sparse.npz	146557	store	146557	2212990384
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>Gr>G.sparse.npz	611132	store	611132	3723667652
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GuA.sparse.npz	5172	store	5172	778976170
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GuC.sparse.npz	62374	store	62374	3642712189
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGr>GuD.sparse.npz	5811	store	5811	494358600
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuAdG.sparse.npz	1349246	store	1349246	2566119062
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuAeG.sparse.npz	1550407	store	1550407	164740853
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuAlD.sparse.npz	10878	store	10878	456134075
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuAuG.sparse.npz	1469329	store	1469329	225944943
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCbG.sparse.npz	52377	store	52377	4259441023
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCcSE.sparse.npz	284878	store	284878	852736085
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCdG.sparse.npz	202153	store	202153	1876139848
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCiPC.sparse.npz	10661	store	10661	4118121226
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCpD.sparse.npz	3849	store	3849	4219725342
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCrC.sparse.npz	56860	store	56860	1053600199
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCtD.sparse.npz	7175	store	7175	448448168
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuCuG.sparse.npz	239319	store	239319	483837098
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDaG.sparse.npz	151145	store	151145	3971067315
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDdG.sparse.npz	189605	store	189605	1180407276
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDpC.sparse.npz	5904	store	5904	1449023329
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDpS.sparse.npz	21016	store	21016	1273457558
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDrD.sparse.npz	8249	store	8249	304568701
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDtC.sparse.npz	10901	store	10901	2992851523
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AdGuDuG.sparse.npz	259977	store	259977	257908445
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rG<rG.sparse.npz	1835549	store	1835549	1399618260
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGaD.sparse.npz	54254	store	54254	1112593591
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGbC.sparse.npz	220882	store	220882	3627020456
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGcG.sparse.npz	1603488	store	1603488	2144047156
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGdC.sparse.npz	236931	store	236931	1872899614
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGdD.sparse.npz	20686	store	20686	860586161
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGeA.sparse.npz	95447	store	95447	2711327794
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGiG.sparse.npz	3711714	store	3711714	976931925
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGpBP.sparse.npz	3065818	store	3065818	2893307206
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGpCC.sparse.npz	356725	store	356725	979819166
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGpMF.sparse.npz	644935	store	644935	3484041694
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGpPW.sparse.npz	626356	store	626356	3136558320
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGr>G.sparse.npz	2725744	store	2725744	2040123170
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGuA.sparse.npz	24545	store	24545	1586584319
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGuC.sparse.npz	213496	store	213496	3505900810
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeG<rGuD.sparse.npz	21581	store	21581	490820946
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDaG.sparse.npz	1613617	store	1613617	969078074
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDdG.sparse.npz	987723	store	987723	2921189012
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDpC.sparse.npz	48394	store	48394	263817374
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDpS.sparse.npz	163317	store	163317	3671798104
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDrD.sparse.npz	49726	store	49726	5188656
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDtC.sparse.npz	87474	store	87474	1304826078
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGaDuG.sparse.npz	986253	store	986253	2831509191
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCbG.sparse.npz	249046	store	249046	3637344873
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCcSE.sparse.npz	1042483	store	1042483	2472392117
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCdG.sparse.npz	435214	store	435214	1967322683
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCiPC.sparse.npz	35489	store	35489	1826553863
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCpD.sparse.npz	12138	store	12138	1443366193
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCrC.sparse.npz	200961	store	200961	3059452851
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCtD.sparse.npz	18013	store	18013	2273264822
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGbCuG.sparse.npz	461828	store	461828	1093405535
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcG<rG.sparse.npz	1119627	store	1119627	2824819101
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGaD.sparse.npz	37323	store	37323	2432365599
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGbC.sparse.npz	140084	store	140084	2691712988
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGcG.sparse.npz	2565523	store	2565523	3936555969
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGdC.sparse.npz	110737	store	110737	4109931792
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGdD.sparse.npz	17195	store	17195	2860301851
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGeA.sparse.npz	82234	store	82234	1701560330
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGiG.sparse.npz	2200700	store	2200700	3114908621
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGpBP.sparse.npz	2038466	store	2038466	1005378344
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGpCC.sparse.npz	272314	store	272314	2958923244
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGpMF.sparse.npz	443974	store	443974	3117471914
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGpPW.sparse.npz	388628	store	388628	272429619
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGr>G.sparse.npz	1274792	store	1274792	3273540061
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGuA.sparse.npz	23355	store	23355	1361894900
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGuC.sparse.npz	101842	store	101842	1121051599
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGcGuD.sparse.npz	16950	store	16950	2461038078
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdAdG.sparse.npz	7898634	store	7898634	1882096159
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdAeG.sparse.npz	9011616	store	9011616	2784858852
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdAlD.sparse.npz	55066	store	55066	3724778609
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdAuG.sparse.npz	8177658	store	8177658	1902614447
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCbG.sparse.npz	167460	store	167460	4160065605
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCcSE.sparse.npz	964631	store	964631	544881431
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCdG.sparse.npz	750733	store	750733	197554959
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCiPC.sparse.npz	29504	store	29504	1057037068
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCpD.sparse.npz	9607	store	9607	3455250411
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCrC.sparse.npz	173866	store	173866	408339382
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCtD.sparse.npz	19957	store	19957	4009561784
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdCuG.sparse.npz	799220	store	799220	1907010290
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDaG.sparse.npz	607225	store	607225	2906917952
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDdG.sparse.npz	1055622	store	1055622	809268369
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDpC.sparse.npz	19398	store	19398	1143932906
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDpS.sparse.npz	82751	store	82751	1689110405
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDrD.sparse.npz	26427	store	26427	2668331359
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDtC.sparse.npz	36386	store	36386	1623142394
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGdDuG.sparse.npz	899627	store	899627	1117132269
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGeAdG.sparse.npz	8600530	store	8600530	3701299286
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGeAeG.sparse.npz	11909088	store	11909088	714818196
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGeAlD.sparse.npz	82540	store	82540	4188199123
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGeAuG.sparse.npz	9029688	store	9029688	1837705395
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiG<rG.sparse.npz	1738145	store	1738145	2266360083
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGaD.sparse.npz	61502	store	61502	803001337
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGbC.sparse.npz	259730	store	259730	77184864
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGcG.sparse.npz	2086813	store	2086813	1374925182
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGdC.sparse.npz	198000	store	198000	2379836962
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGdD.sparse.npz	22584	store	22584	2868854897
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGeA.sparse.npz	107993	store	107993	3876385472
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGiG.sparse.npz	5547492	store	5547492	4267749986
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGpBP.sparse.npz	3466964	store	3466964	3270631057
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGpCC.sparse.npz	430332	store	430332	1478550098
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGpMF.sparse.npz	708148	store	708148	3367676918
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGpPW.sparse.npz	693377	store	693377	3308615149
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGr>G.sparse.npz	2258696	store	2258696	3626452267
dwpcs_length-3_damping-0.0-0000.zip	path-counts/dwpc-0.0/AeGiGuA.sparse.npz	26470	store	26470	3961999833
