# Hetnet, node ID to node index map, column 1 = node index, column 2 = node ID
142	Anatomy::UBERON:0000946
143	Anatomy::UBERON:0000948
144	Disease::DOID:13378
145	Anatomy::UBERON:0000949
146	Anatomy::UBERON:0000955
147	Disease::DOID:0050742
148	Disease::DOID:1094
149	Disease::DOID:11119
150	Disease::DOID:11949
151	Anatomy::UBERON:0000959
152	Anatomy::UBERON:0000964
153	Disease::DOID:11555
154	Anatomy::UBERON:0000966
155	Anatomy::UBERON:0000970
156	Anatomy::UBERON:0000974
157	Disease::DOID:12306
158	Disease::DOID:5612
159	Anatomy::UBERON:0000975
160	Disease::DOID:14004
161	Disease::DOID:3083
162	Anatomy::UBERON:0000977
163	Anatomy::UBERON:0000978
164	Disease::DOID:7693
165	Anatomy::UBERON:0000982
166	Anatomy::UBERON:0000985
167	Anatomy::UBERON:0000988
168	Anatomy::UBERON:0000989
169	Anatomy::UBERON:0000991
170	Anatomy::UBERON:0000992
171	Anatomy::UBERON:0000993
172	Anatomy::UBERON:0000995
173	Disease::DOID:11476
174	Anatomy::UBERON:0000996
175	Anatomy::UBERON:0000997
176	Anatomy::UBERON:0000998
177	Anatomy::UBERON:0000999
178	Anatomy::UBERON:0001000
179	Anatomy::UBERON:0001003
180	Disease::DOID:986
181	Anatomy::UBERON:0001004
182	Disease::DOID:0050156
183	Anatomy::UBERON:0001007
184	Anatomy::UBERON:0001008
185	Anatomy::UBERON:0001011
186	Anatomy::UBERON:0001013
187	Anatomy::UBERON:0001016
188	Anatomy::UBERON:0001017
189	Anatomy::UBERON:0001021
190	Anatomy::UBERON:0001031
191	Anatomy::UBERON:0001037
192	Anatomy::UBERON:0001044
193	Anatomy::UBERON:0001064
194	Disease::DOID:14268
195	Anatomy::UBERON:0001067
196	Disease::DOID:90
197	Anatomy::UBERON:0001070
198	Disease::DOID:175
199	Disease::DOID:5408
200	Anatomy::UBERON:0001072
201	Anatomy::UBERON:0001088
202	Anatomy::UBERON:0001089
203	Anatomy::UBERON:0001090
204	Anatomy::UBERON:0001093
205	Anatomy::UBERON:0001103
206	Anatomy::UBERON:0001105
207	Anatomy::UBERON:0001111
208	Anatomy::UBERON:0001130
209	Anatomy::UBERON:0001132
210	Anatomy::UBERON:0001135
211	Anatomy::UBERON:0001140
212	Anatomy::UBERON:0001143
213	Anatomy::UBERON:0001148
214	Anatomy::UBERON:0001174
215	Anatomy::UBERON:0001175
216	Anatomy::UBERON:0001182
217	Anatomy::UBERON:0001183
218	Anatomy::UBERON:0001184
219	Anatomy::UBERON:0001193
220	Anatomy::UBERON:0001194
221	Anatomy::UBERON:0001224
222	Anatomy::UBERON:0001225
223	Anatomy::UBERON:0001228
224	Anatomy::UBERON:0001231
225	Anatomy::UBERON:0001232
226	Anatomy::UBERON:0001235
227	Anatomy::UBERON:0001236
228	Anatomy::UBERON:0001237
229	Anatomy::UBERON:0001264
230	Anatomy::UBERON:0001267
231	Anatomy::UBERON:0001283
232	Anatomy::UBERON:0001285
233	Anatomy::UBERON:0001288
234	Anatomy::UBERON:0001295
235	Anatomy::UBERON:0001296
236	Anatomy::UBERON:0001300
237	Anatomy::UBERON:0001305
238	Anatomy::UBERON:0001310
239	Anatomy::UBERON:0001322
240	Anatomy::UBERON:0001323
241	Anatomy::UBERON:0001324
242	Anatomy::UBERON:0001343
243	Anatomy::UBERON:0001348
244	Anatomy::UBERON:0001352
245	Anatomy::UBERON:0001361
246	Anatomy::UBERON:0001365
247	Anatomy::UBERON:0001394
248	Anatomy::UBERON:0001398
249	Anatomy::UBERON:0001404
250	Anatomy::UBERON:0001406
251	Anatomy::UBERON:0001437
252	Anatomy::UBERON:0001456
253	Anatomy::UBERON:0001460
254	Anatomy::UBERON:0001461
255	Anatomy::UBERON:0001463
256	Anatomy::UBERON:0001464
257	Anatomy::UBERON:0001465
258	Anatomy::UBERON:0001467
259	Anatomy::UBERON:0001469
260	Anatomy::UBERON:0001470
261	Anatomy::UBERON:0001479
262	Anatomy::UBERON:0001484
263	Anatomy::UBERON:0001485
264	Anatomy::UBERON:0001486
265	Anatomy::UBERON:0001488
266	Anatomy::UBERON:0001490
267	Anatomy::UBERON:0001492
268	Anatomy::UBERON:0001494
269	Anatomy::UBERON:0001515
270	Anatomy::UBERON:0001516
271	Anatomy::UBERON:0001529
272	Anatomy::UBERON:0001530
273	Anatomy::UBERON:0001532
274	Anatomy::UBERON:0001533
275	Anatomy::UBERON:0001535
276	Anatomy::UBERON:0001544
277	Anatomy::UBERON:0001567
278	Anatomy::UBERON:0001577
279	Anatomy::UBERON:0001579
280	Anatomy::UBERON:0001585
281	Anatomy::UBERON:0001587
282	Anatomy::UBERON:0001594
283	Anatomy::UBERON:0001597
284	Anatomy::UBERON:0001598
285	Anatomy::UBERON:0001599
286	Anatomy::UBERON:0001600
287	Anatomy::UBERON:0001616
288	Anatomy::UBERON:0001619
289	Anatomy::UBERON:0001620
290	Anatomy::UBERON:0001624
291	Anatomy::UBERON:0001627
292	Anatomy::UBERON:0001633
293	Anatomy::UBERON:0001636
294	Anatomy::UBERON:0001637
295	Anatomy::UBERON:0001638
296	Anatomy::UBERON:0001640
297	Anatomy::UBERON:0001643
298	Anatomy::UBERON:0001644
299	Anatomy::UBERON:0001645
300	Anatomy::UBERON:0001646
301	Anatomy::UBERON:0001647
302	Anatomy::UBERON:0001648
303	Anatomy::UBERON:0001649
304	Anatomy::UBERON:0001650
305	Anatomy::UBERON:0001673
306	Anatomy::UBERON:0001675
307	Anatomy::UBERON:0001676
308	Anatomy::UBERON:0001677
309	Anatomy::UBERON:0001678
310	Anatomy::UBERON:0001679
311	Anatomy::UBERON:0001681
312	Anatomy::UBERON:0001684
313	Anatomy::UBERON:0001685
314	Anatomy::UBERON:0001687
315	Anatomy::UBERON:0001688
316	Anatomy::UBERON:0001689
317	Anatomy::UBERON:0001690
318	Anatomy::UBERON:0001691
319	Anatomy::UBERON:0001694
320	Anatomy::UBERON:0001697
321	Anatomy::UBERON:0001700
322	Anatomy::UBERON:0001702
323	Anatomy::UBERON:0001705
324	Anatomy::UBERON:0001707
325	Anatomy::UBERON:0001708
326	Anatomy::UBERON:0001710
327	Anatomy::UBERON:0001711
328	Anatomy::UBERON:0001716
329	Anatomy::UBERON:0001717
330	Anatomy::UBERON:0001720
331	Anatomy::UBERON:0001723
332	Anatomy::UBERON:0001724
333	Anatomy::UBERON:0001733
334	Anatomy::UBERON:0001734
335	Anatomy::UBERON:0001736
336	Anatomy::UBERON:0001737
337	Anatomy::UBERON:0001744
338	Anatomy::UBERON:0001750
339	Anatomy::UBERON:0001756
340	Anatomy::UBERON:0001759
341	Anatomy::UBERON:0001760
342	Anatomy::UBERON:0001762
343	Anatomy::UBERON:0001764
344	Anatomy::UBERON:0001768
345	Anatomy::UBERON:0001769
346	Anatomy::UBERON:0001771
347	Anatomy::UBERON:0001772
348	Anatomy::UBERON:0001773
349	Anatomy::UBERON:0001775
350	Anatomy::UBERON:0001776
351	Anatomy::UBERON:0001777
352	Anatomy::UBERON:0001780
353	Anatomy::UBERON:0001783
354	Anatomy::UBERON:0001785
355	Anatomy::UBERON:0001786
356	Anatomy::UBERON:0001796
357	Anatomy::UBERON:0001805
358	Anatomy::UBERON:0001814
359	Anatomy::UBERON:0001815
360	Anatomy::UBERON:0001818
361	Anatomy::UBERON:0001820
362	Anatomy::UBERON:0001821
363	Anatomy::UBERON:0001825
364	Anatomy::UBERON:0001827
365	Anatomy::UBERON:0001831
366	Anatomy::UBERON:0001832
367	Anatomy::UBERON:0001833
368	Anatomy::UBERON:0001836
369	Anatomy::UBERON:0001837
370	Anatomy::UBERON:0001840
371	Anatomy::UBERON:0001844
372	Anatomy::UBERON:0001846
373	Anatomy::UBERON:0001855
374	Anatomy::UBERON:0001860
375	Anatomy::UBERON:0001866
376	Anatomy::UBERON:0001884
377	Anatomy::UBERON:0001886
378	Anatomy::UBERON:0001887
379	Anatomy::UBERON:0001890
380	Anatomy::UBERON:0001891
381	Anatomy::UBERON:0001893
382	Anatomy::UBERON:0001896
383	Anatomy::UBERON:0001905
384	Anatomy::UBERON:0001908
385	Anatomy::UBERON:0001910
386	Anatomy::UBERON:0001911
387	Anatomy::UBERON:0001914
388	Anatomy::UBERON:0001968
389	Anatomy::UBERON:0001969
390	Anatomy::UBERON:0001970
391	Anatomy::UBERON:0001971
392	Anatomy::UBERON:0001980
393	Anatomy::UBERON:0001981
394	Anatomy::UBERON:0001985
395	Anatomy::UBERON:0001986
396	Anatomy::UBERON:0001988
397	Anatomy::UBERON:0001989
398	Anatomy::UBERON:0002005
399	Anatomy::UBERON:0002010
400	Anatomy::UBERON:0002012
401	Anatomy::UBERON:0002016
402	Anatomy::UBERON:0002017
403	Anatomy::UBERON:0002018
404	Anatomy::UBERON:0002019
405	Anatomy::UBERON:0002028
406	Anatomy::UBERON:0002030
407	Anatomy::UBERON:0002037
408	Anatomy::UBERON:0002040
409	Anatomy::UBERON:0002046
410	Anatomy::UBERON:0002048
411	Anatomy::UBERON:0002053
412	Anatomy::UBERON:0002054
413	Anatomy::UBERON:0002055
414	Anatomy::UBERON:0002060
415	Anatomy::UBERON:0002066
416	Anatomy::UBERON:0002067
417	Anatomy::UBERON:0002073
418	Anatomy::UBERON:0002081
419	Anatomy::UBERON:0002082
420	Anatomy::UBERON:0002097
421	Anatomy::UBERON:0002099
422	Anatomy::UBERON:0002102
423	Anatomy::UBERON:0002103
424	Anatomy::UBERON:0002107
425	Anatomy::UBERON:0002110
426	Anatomy::UBERON:0002113
427	Anatomy::UBERON:0002129
428	Anatomy::UBERON:0002130
429	Anatomy::UBERON:0002134
430	Anatomy::UBERON:0002135
431	Anatomy::UBERON:0002137
432	Anatomy::UBERON:0002146
433	Anatomy::UBERON:0002148
434	Anatomy::UBERON:0002162
435	Anatomy::UBERON:0002165
436	Anatomy::UBERON:0002185
437	Anatomy::UBERON:0002204
438	Anatomy::UBERON:0002205
439	Anatomy::UBERON:0002223
440	Anatomy::UBERON:0002226
441	Anatomy::UBERON:0002228
442	Anatomy::UBERON:0002240
443	Anatomy::UBERON:0002250
444	Anatomy::UBERON:0002275
445	Anatomy::UBERON:0002279
446	Anatomy::UBERON:0002282
447	Anatomy::UBERON:0002285
448	Anatomy::UBERON:0002286
449	Anatomy::UBERON:0002294
450	Anatomy::UBERON:0002297
451	Anatomy::UBERON:0002298
452	Anatomy::UBERON:0002299
453	Anatomy::UBERON:0002303
454	Anatomy::UBERON:0002347
455	Anatomy::UBERON:0002349
456	Anatomy::UBERON:0002351
457	Anatomy::UBERON:0002352
458	Anatomy::UBERON:0002353
459	Anatomy::UBERON:0002354
460	Anatomy::UBERON:0002356
461	Anatomy::UBERON:0002360
462	Anatomy::UBERON:0002361
463	Anatomy::UBERON:0002362
464	Anatomy::UBERON:0002363
465	Anatomy::UBERON:0002365
466	Anatomy::UBERON:0002366
467	Anatomy::UBERON:0002367
468	Anatomy::UBERON:0002368
469	Anatomy::UBERON:0002369
470	Anatomy::UBERON:0002371
471	Anatomy::UBERON:0002377
472	Anatomy::UBERON:0002378
473	Anatomy::UBERON:0002382
474	Anatomy::UBERON:0002384
475	Anatomy::UBERON:0002385
476	Anatomy::UBERON:0002386
477	Anatomy::UBERON:0002387
478	Anatomy::UBERON:0002389
479	Anatomy::UBERON:0002390
480	Anatomy::UBERON:0002392
481	Anatomy::UBERON:0002394
482	Anatomy::UBERON:0002397
483	Anatomy::UBERON:0002398
484	Anatomy::UBERON:0002405
485	Anatomy::UBERON:0002407
486	Anatomy::UBERON:0002410
487	Anatomy::UBERON:0002411
488	Anatomy::UBERON:0002413
489	Anatomy::UBERON:0002414
490	Anatomy::UBERON:0002418
491	Anatomy::UBERON:0002422
492	Anatomy::UBERON:0002439
493	Anatomy::UBERON:0002441
494	Anatomy::UBERON:0002450
495	Anatomy::UBERON:0002453
496	Anatomy::UBERON:0002466
497	Anatomy::UBERON:0002481
498	Anatomy::UBERON:0002486
499	Anatomy::UBERON:0002494
500	Anatomy::UBERON:0002497
501	Anatomy::UBERON:0002500
502	Anatomy::UBERON:0002501
503	Anatomy::UBERON:0002502
504	Anatomy::UBERON:0002512
505	Anatomy::UBERON:0002515
506	Anatomy::UBERON:0002516
507	Anatomy::UBERON:0002517
508	Anatomy::UBERON:0002518
509	Anatomy::UBERON:0002519
510	Anatomy::UBERON:0002521
511	Anatomy::UBERON:0002522
512	Anatomy::UBERON:0002523
513	Anatomy::UBERON:0002606
514	Anatomy::UBERON:0002673
515	Anatomy::UBERON:0002707
516	Anatomy::UBERON:0002741
517	Anatomy::UBERON:0002925
518	Anatomy::UBERON:0002944
519	Anatomy::UBERON:0003092
520	Anatomy::UBERON:0003126
521	Anatomy::UBERON:0003129
522	Anatomy::UBERON:0003216
523	Anatomy::UBERON:0003685
524	Anatomy::UBERON:0003889
525	Anatomy::UBERON:0004288
526	Anatomy::UBERON:0004452
527	Anatomy::UBERON:0004535
528	Anatomy::UBERON:0004727
529	Anatomy::UBERON:0004769
530	Anatomy::UBERON:0006849
531	Biological Process::GO:0000002
532	Gene::10000
533	Gene::11232
534	Gene::131474
535	Gene::142
536	Gene::1763
537	Gene::1890
538	Gene::201973
539	Gene::291
540	Gene::3980
541	Gene::4205
542	Gene::4358
543	Gene::4976
544	Gene::50484
545	Gene::5428
546	Gene::55186
547	Gene::56652
548	Gene::63875
549	Gene::7084
550	Gene::7157
551	Gene::80119
552	Gene::83667
553	Gene::84275
554	Gene::9093
555	Gene::92667
556	Gene::9361
557	Biological Process::GO:0000012
558	Gene::200558
559	Gene::23411
560	Gene::3981
561	Gene::54840
562	Gene::55775
563	Gene::7141
564	Gene::7515
565	Biological Process::GO:0000018
566	Gene::10111
567	Gene::10189
568	Gene::10635
569	Gene::10721
570	Gene::1111
571	Gene::151987
572	Gene::22976
573	Gene::23028
574	Gene::23514
575	Gene::23529
576	Gene::2956
577	Gene::30009
578	Gene::3458
579	Gene::3558
580	Gene::3565
581	Gene::3575
582	Gene::3586
583	Gene::3836
584	Gene::3838
585	Gene::401720
586	Gene::4292
587	Gene::4361
588	Gene::4436
589	Gene::4437
590	Gene::50943
591	Gene::51010
592	Gene::51548
593	Gene::51750
594	Gene::54386
595	Gene::55010
596	Gene::55137
597	Gene::5531
598	Gene::56154
599	Gene::56852
600	Gene::56916
601	Gene::56979
602	Gene::5888
603	Gene::604
604	Gene::6118
605	Gene::63979
606	Gene::641
607	Gene::6778
608	Gene::6830
609	Gene::7014
610	Gene::7040
611	Gene::7292
612	Gene::7320
613	Gene::7374
614	Gene::7468
615	Gene::80762
616	Gene::84083
617	Gene::84893
618	Gene::8741
619	Gene::940
620	Gene::9466
621	Gene::958
622	Gene::9984
623	Biological Process::GO:0000019
624	Biological Process::GO:0000022
625	Gene::24137
626	Gene::285643
627	Gene::29127
628	Gene::54627
629	Gene::6795
630	Gene::8556
631	Gene::9055
632	Gene::9212
633	Gene::9493
634	Biological Process::GO:0000023
635	Gene::2548
636	Gene::2595
637	Gene::8972
638	Biological Process::GO:0000027
639	Gene::140801
640	Gene::22868
641	Gene::22907
642	Gene::23195
643	Gene::51187
644	Gene::55052
645	Gene::55299
646	Gene::55794
647	Gene::56342
648	Gene::6122
649	Gene::6123
650	Gene::6125
651	Gene::6128
652	Gene::6134
653	Gene::6135
654	Gene::6136
655	Gene::6147
656	Gene::6152
657	Gene::6169
658	Gene::65003
659	Gene::80135
660	Gene::84154
661	Biological Process::GO:0000028
662	Gene::26284
663	Gene::27341
664	Gene::29777
665	Gene::3921
666	Gene::51065
667	Gene::51081
668	Gene::5822
669	Gene::6193
670	Gene::6204
671	Gene::6208
672	Gene::6218
673	Gene::6223
674	Gene::6232
675	Gene::64963
676	Biological Process::GO:0000032
677	Gene::10585
678	Gene::23753
679	Gene::29954
680	Gene::6388
681	Biological Process::GO:0000038
682	Gene::10965
683	Gene::10998
684	Gene::10999
685	Gene::11001
686	Gene::122970
687	Gene::201562
688	Gene::215
689	Gene::225
690	Gene::23205
691	Gene::28965
692	Gene::30
693	Gene::3295
694	Gene::37
695	Gene::401494
696	Gene::51
697	Gene::51495
698	Gene::54898
699	Gene::5825
700	Gene::5828
701	Gene::60481
702	Gene::641371
703	Gene::64834
704	Gene::66002
705	Gene::6785
706	Gene::79993
707	Gene::83401
708	Gene::8529
709	Gene::9200
710	Gene::9524
711	Biological Process::GO:0000041
712	Gene::10063
713	Gene::10312
714	Gene::10463
715	Gene::1213
716	Gene::127124
717	Gene::1317
718	Gene::1318
719	Gene::1356
720	Gene::148867
721	Gene::155066
722	Gene::169026
723	Gene::1785
724	Gene::201266
725	Gene::221074
726	Gene::22853
727	Gene::2288
728	Gene::23516
729	Gene::23545
730	Gene::245972
731	Gene::245973
732	Gene::2495
733	Gene::2512
734	Gene::25800
735	Gene::261729
736	Gene::2694
737	Gene::27032
738	Gene::27173
739	Gene::283375
740	Gene::286133
741	Gene::29985
742	Gene::29986
743	Gene::30061
744	Gene::3077
745	Gene::341208
746	Gene::3658
747	Gene::387849
748	Gene::4241
749	Gene::4504
750	Gene::475
751	Gene::4891
752	Gene::50617
753	Gene::51076
754	Gene::51312
755	Gene::51382
756	Gene::51606
757	Gene::523
758	Gene::525
759	Gene::526
760	Gene::527
761	Gene::528
762	Gene::529
763	Gene::533
764	Gene::534
765	Gene::535
766	Gene::537
767	Gene::538
768	Gene::53940
769	Gene::540
770	Gene::55240
771	Gene::55334
772	Gene::55532
773	Gene::55630
774	Gene::55676
775	Gene::57113
776	Gene::57181
777	Gene::57192
778	Gene::57348
779	Gene::5818
780	Gene::6341
781	Gene::64116
782	Gene::64924
783	Gene::6556
784	Gene::6947
785	Gene::6948
786	Gene::7018
787	Gene::7036
788	Gene::7037
789	Gene::7220
790	Gene::7222
791	Gene::7223
792	Gene::7224
793	Gene::7225
794	Gene::7226
795	Gene::7779
796	Gene::7780
797	Gene::7781
798	Gene::7782
799	Gene::7784
800	Gene::7922
801	Gene::79689
802	Gene::8301
803	Gene::8724
804	Gene::8992
805	Gene::90423
806	Gene::9114
807	Gene::91252
808	Gene::9230
809	Gene::9296
810	Gene::94033
811	Gene::9550
812	Gene::9843
813	Gene::9914
814	Gene::9973
815	Gene::9997
816	Biological Process::GO:0000042
817	Gene::10133
818	Gene::2800
819	Gene::2803
820	Gene::285190
821	Gene::400966
822	Gene::55690
823	Gene::5870
824	Gene::653489
825	Gene::6653
826	Gene::727851
827	Gene::729540
828	Gene::729857
829	Gene::79571
830	Gene::83452
831	Gene::84220
832	Gene::90196
833	Gene::9321
834	Gene::9648
835	Biological Process::GO:0000045
836	Gene::11152
837	Gene::11345
838	Gene::115201
839	Gene::22863
840	Gene::22878
841	Gene::23130
842	Gene::23192
843	Gene::23241
844	Gene::23673
845	Gene::23710
846	Gene::26100
847	Gene::285973
848	Gene::440738
849	Gene::441925
850	Gene::51715
851	Gene::5289
852	Gene::55054
853	Gene::55062
854	Gene::55102
855	Gene::56270
856	Gene::5663
857	Gene::57535
858	Gene::58476
859	Gene::5861
860	Gene::60673
861	Gene::643246
862	Gene::64422
863	Gene::79065
864	Gene::81631
865	Gene::83460
866	Gene::84557
867	Gene::84938
868	Gene::84971
869	Gene::8678
870	Gene::89849
871	Gene::9140
872	Gene::94241
873	Gene::9474
874	Gene::9776
875	Gene::9821
876	Biological Process::GO:0000050
877	Gene::10166
878	Gene::1050
879	Gene::1373
880	Gene::162417
881	Gene::3064
882	Gene::383
883	Gene::384
884	Gene::435
885	Gene::445
886	Gene::5009
887	Gene::790
888	Gene::83884
889	Biological Process::GO:0000052
890	Gene::11240
891	Gene::23564
892	Gene::23569
893	Gene::23576
894	Gene::29943
895	Gene::353238
896	Gene::51702
897	Gene::5832
898	Biological Process::GO:0000054
899	Gene::23212
900	Gene::3692
901	Gene::4927
902	Gene::51068
903	Gene::55153
904	Gene::5901
905	Gene::6209
906	Gene::7514
907	Biological Process::GO:0000055
908	Biological Process::GO:0000056
909	Biological Process::GO:0000059
910	Gene::23165
911	Gene::26953
912	Gene::30000
913	Gene::3837
914	Gene::3842
915	Gene::3843
916	Gene::4928
917	Gene::79711
918	Biological Process::GO:0000060
919	Gene::10204
920	Gene::10952
921	Gene::11331
922	Gene::116988
923	Gene::137735
924	Gene::207
925	Gene::23649
926	Gene::2646
927	Gene::406
928	Gene::4792
929	Gene::4985
930	Gene::4991
931	Gene::55696
932	Gene::602
933	Gene::6496
934	Gene::7124
935	Gene::8644
936	Gene::9702
937	Biological Process::GO:0000070
938	Gene::10051
939	Gene::10300
940	Gene::10403
941	Gene::10464
942	Gene::10592
943	Gene::10615
944	Gene::1062
945	Gene::11004
946	Gene::11044
947	Gene::11113
948	Gene::11130
949	Gene::113130
950	Gene::128866
951	Gene::129563
952	Gene::146909
953	Gene::148479
954	Gene::23047
955	Gene::23126
956	Gene::23244
957	Gene::23310
958	Gene::23383
959	Gene::23397
960	Gene::25836
961	Gene::25978
962	Gene::27183
963	Gene::27243
964	Gene::283489
965	Gene::285753
966	Gene::29082
967	Gene::3833
968	Gene::3834
969	Gene::3835
970	Gene::4751
971	Gene::5119
972	Gene::51203
973	Gene::51510
974	Gene::5347
975	Gene::54617
976	Gene::54908
977	Gene::54984
978	Gene::55143
979	Gene::5518
980	Gene::56155
981	Gene::57132
982	Gene::5925
983	Gene::64151
984	Gene::7273
985	Gene::7756
986	Gene::79003
987	Gene::79075
988	Gene::79643
989	Gene::80218
990	Gene::81929
991	Gene::81930
992	Gene::8243
993	Gene::83903
994	Gene::8452
995	Gene::84722
996	Gene::84861
997	Gene::8697
998	Gene::8766
999	Gene::891
1000	Gene::90417
1001	Gene::9126
1002	Gene::91782
1003	Gene::9183
1004	Gene::9184
1005	Gene::92421
1006	Gene::9525
1007	Gene::9700
1008	Gene::9787
1009	Gene::9918
1010	Gene::9928
1011	Biological Process::GO:0000075
1012	Gene::1017
1013	Gene::10197
1014	Gene::10213
1015	Gene::1026
1016	Gene::1027
1017	Gene::1030
1018	Gene::10393
1019	Gene::10459
1020	Gene::1063
1021	Gene::10769
1022	Gene::10783
1023	Gene::11065
1024	Gene::1112
1025	Gene::11200
1026	Gene::119504
1027	Gene::122706
1028	Gene::1263
1029	Gene::126520
1030	Gene::135458
1031	Gene::1386
1032	Gene::1432
1033	Gene::143471
1034	Gene::144715
1035	Gene::1457
1036	Gene::1459
1037	Gene::1739
1038	Gene::1869
1039	Gene::2189
1040	Gene::23198
1041	Gene::246184
1042	Gene::25896
1043	Gene::25906
1044	Gene::25949
1045	Gene::25988
1046	Gene::26058
1047	Gene::261726
1048	Gene::26270
1049	Gene::27339
1050	Gene::2765
1051	Gene::29086
1052	Gene::29882
1053	Gene::29935
1054	Gene::29945
1055	Gene::3014
1056	Gene::324
1057	Gene::3265
1058	Gene::332
1059	Gene::3364
1060	Gene::346673
1061	Gene::377630
1062	Gene::4085
1063	Gene::4193
1064	Gene::4303
1065	Gene::4582
1066	Gene::4683
1067	Gene::472
1068	Gene::51322
1069	Gene::51343
1070	Gene::51347
1071	Gene::51433
1072	Gene::51434
1073	Gene::51499
1074	Gene::51512
1075	Gene::51514
1076	Gene::51529
1077	Gene::51720
1078	Gene::51776
1079	Gene::5371
1080	Gene::545
1081	Gene::54888
1082	Gene::54962
1083	Gene::55055
1084	Gene::55159
1085	Gene::55215
1086	Gene::5527
1087	Gene::55367
1088	Gene::5546
1089	Gene::55544
1090	Gene::55743
1091	Gene::5591
1092	Gene::5682
1093	Gene::5683
1094	Gene::5684
1095	Gene::5685
1096	Gene::5686
1097	Gene::5687
1098	Gene::5688
1099	Gene::5689
1100	Gene::5690
1101	Gene::5691
1102	Gene::5692
1103	Gene::5693
1104	Gene::5694
1105	Gene::5695
1106	Gene::5696
1107	Gene::5698
1108	Gene::56984
1109	Gene::5699
1110	Gene::5700
1111	Gene::5701
1112	Gene::5702
