more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8577	Gene::11213	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8577	Gene::3576	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8577	Gene::6356	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8893	Gene::3559	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8893	Gene::1493	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8893	Gene::6701	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8893	Gene::3566	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::3600	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::3627	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::7421	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::1234	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::1439	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::240	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::5265	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::1493	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::3458	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7148	Gene::1118	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::7941	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::10800	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::186	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::1728	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::3553	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::7421	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::942	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::9547	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::6347	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:3083	Gene::5743	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7147	Gene::3176	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:7147	Gene::1535	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::7097	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::4319	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::3553	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::6774	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::5328	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::3569	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::3554	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::4843	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::958	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::4318	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::3383	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:8778	Gene::6356	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:2531	Gene::5728	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:2531	Gene::3135	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:2531	Gene::1910	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:2531	Gene::7422	Disease::DOID:2841
more eff	2.5	CtDuGaD	Compound::DB00635	Disease::DOID:2531	Gene::7040	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::6579	Compound::DB00741	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::6579	Compound::DB01234	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::6579	Compound::DB00860	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1557	Compound::DB00455	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1557	Compound::DB00983	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1557	Compound::DB01274	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1557	Compound::DB00549	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1557	Compound::DB01234	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB00455	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB08906	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB00959	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB05039	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB00741	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB00443	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB01234	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::5243	Compound::DB00860	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00588	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB08906	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00959	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00394	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB01222	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00741	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00764	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00443	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB01234	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00180	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00620	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB00860	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::2908	Compound::DB01410	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00588	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01001	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00455	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01223	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00332	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB08906	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00959	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB05039	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00744	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01222	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00741	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00277	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00471	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01409	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00549	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00443	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01234	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00180	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00620	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00938	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB00860	Disease::DOID:2841
more eff	2.5	CbGbCtD	Compound::DB00635	Gene::1576	Compound::DB01410	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::1636	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::3600	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::1401	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::4843	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::3593	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::3596	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::7124	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::3605	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::4049	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:9008	Gene::3123	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::1401	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::3593	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::7099	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::7124	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::3605	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::3557	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::3586	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::973	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7147	Gene::959	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3600	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::213	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::1401	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::4282	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3553	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::6774	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::7421	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3569	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3558	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3593	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::7099	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::929	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::7124	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3605	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3586	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::1493	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::920	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::7412	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3117	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::4318	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::55876	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3383	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::90865	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::973	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::7040	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3576	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3458	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::3123	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::154	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::94103	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8577	Gene::5743	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3952	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::1636	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::925	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::10498	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3600	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::1401	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::6774	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::7421	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3569	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::4843	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3593	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3596	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::7124	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3605	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3586	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::920	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3383	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::7422	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3576	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3565	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3458	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::3123	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::2312	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:8893	Gene::847	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3952	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::1437	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::925	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3600	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::6775	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::5443	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::213	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::1401	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::4282	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::718	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3115	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3627	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3559	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3553	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::50943	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::6352	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::7421	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::4846	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3569	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::1234	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::240	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3606	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::4843	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3558	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::7099	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::1116	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::177	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::7124	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::6441	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::958	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3605	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::2335	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::624	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3557	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3119	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::632	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3586	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::1493	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::920	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::7412	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3117	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::4318	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3383	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3566	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::6347	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::7422	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::973	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::4153	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::727	Disease::DOID:2841
more eff	2.5	CtDaGaD	Compound::DB00635	Disease::DOID:7148	Gene::3560	Disease::DOID:2841
